Item Code,Description,Qty,UOM,Line Type,Ingredient,Description.1,UOM.1,Qty.1,Unit Cost,Scrap Factor%,Require QTY
3001330166,AMERICANA MINCED BEEF WITH SPICES,1005,KGM,Ingredient,1001101002,BRAZILIAN BEEF FOREQUARTER,KGM,200,14.2041411538684,0,200
3001330166,AMERICANA MINCED BEEF WITH SPICES,1005,KGM,Ingredient,1001101007,BRAZILIAN BEEF TRIMMING,KGM,300,9.55126225285403,0,300
3001330166,AMERICANA MINCED BEEF WITH SPICES,1005,KGM,Ingredient,1001101102,BEEF BODY FAT,KGM,100,4.35173609807417,0,100
3001330166,AMERICANA MINCED BEEF WITH SPICES,1005,KGM,Ingredient,1001103024,Frozen Whole Onion,KGM,55.7,2.7,0,55.7
3001330166,AMERICANA MINCED BEEF WITH SPICES,1005,KGM,Ingredient,1006102008,Soya Protein TVP,KGM,90,3.45030087310618,0,90
3001330166,AMERICANA MINCED BEEF WITH SPICES,1005,KGM,Ingredient,1006102009,TABLE SALT,KGM,9.08,0.7,0,9.08
3001330166,AMERICANA MINCED BEEF WITH SPICES,1005,KGM,Ingredient,1006102010,BLACK PEPPER POWDER,KGM,2.201,24.9885435024324,0,2.201
3001330166,AMERICANA MINCED BEEF WITH SPICES,1005,KGM,Ingredient,1006102015,PHOSPHATE,KGM,3.016,11.4907503295098,0,3.016
3001330166,AMERICANA MINCED BEEF WITH SPICES,1005,KGM,Ingredient,1006102035,CINNAMON,KGM,0.503,17.9818869520623,0,0.503
3001330166,AMERICANA MINCED BEEF WITH SPICES,1005,KGM,Ingredient,1006102559,WATER,KGM,244.5,0.0104851074691908,0,244.5
3001330166,AMERICANA MINCED BEEF WITH SPICES,1005,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,2,0.540041222880608,0,2
3001330166,AMERICANA MINCED BEEF WITH SPICES,1005,KGM,Ingredient,2011104134,WEIGHT BAGS 35*45,KGM,0.021,7.7500255931951,0,0.021
3001302085,MINCED LAMB CATERING,1117,KGM,Ingredient,1001101007,BRAZILIAN BEEF TRIMMING,KGM,73,9.55126225285403,0,73
3001302085,MINCED LAMB CATERING,1117,KGM,Ingredient,1001101102,BEEF BODY FAT,KGM,65,4.35173609807417,0,65
3001302085,MINCED LAMB CATERING,1117,KGM,Ingredient,1001101103,MUTTON TRIMMING,KGM,27,7.58312515390555,0,27
3001302085,MINCED LAMB CATERING,1117,KGM,Ingredient,1006102008,Soya Protein TVP,KGM,245,3.45030087310618,0,245
3001302085,MINCED LAMB CATERING,1117,KGM,Ingredient,1006102009,TABLE SALT,KGM,5,0.7,0,5
3001302085,MINCED LAMB CATERING,1117,KGM,Ingredient,1006102015,PHOSPHATE,KGM,2,11.4907503295098,0,2
3001302085,MINCED LAMB CATERING,1117,KGM,Ingredient,1006102559,WATER,KGM,700,0.0104851074691908,0,700
3001302085,MINCED LAMB CATERING,1117,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,2,0.540041222880608,0,2
3001302098,PREMIUM MINCED LAMB,1013,KGM,Ingredient,1001101106,MOUTON TRIMMING 50 CL,KGM,50,6.29133203831293,0,50
3001302098,PREMIUM MINCED LAMB,1013,KGM,Ingredient,1006102008,Soya Protein TVP,KGM,247,3.45030087310618,0,247
3001302098,PREMIUM MINCED LAMB,1013,KGM,Ingredient,1006102009,TABLE SALT,KGM,5,0.7,0,5
3001302098,PREMIUM MINCED LAMB,1013,KGM,Ingredient,1006102015,PHOSPHATE,KGM,3,11.4907503295098,0,3
3001302098,PREMIUM MINCED LAMB,1013,KGM,Ingredient,1006102559,WATER,KGM,708,0.0104851074691908,0,708
3001302098,PREMIUM MINCED LAMB,1013,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,2,0.540041222880608,0,2
3001302099,ROYAL MINCED LAMB,1032,KGM,Ingredient,1001101007,BRAZILIAN BEEF TRIMMING,KGM,50,9.55126225285403,0,50
3001302099,ROYAL MINCED LAMB,1032,KGM,Ingredient,1001101106,MOUTON TRIMMING 50 CL,KGM,50,6.29133203831293,0,50
3001302099,ROYAL MINCED LAMB,1032,KGM,Ingredient,1006102008,Soya Protein TVP,KGM,235,3.45030087310618,0,235
3001302099,ROYAL MINCED LAMB,1032,KGM,Ingredient,1006102009,TABLE SALT,KGM,5,0.7,0,5
3001302099,ROYAL MINCED LAMB,1032,KGM,Ingredient,1006102015,PHOSPHATE,KGM,2,11.4907503295098,0,2
3001302099,ROYAL MINCED LAMB,1032,KGM,Ingredient,1006102559,WATER,KGM,690,0.0104851074691908,0,690
3001302099,ROYAL MINCED LAMB,1032,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,2,0.540041222880608,0,2
3001310179,ANGUS BEEF BURGER,635.04,KGM,Ingredient,1001101002,BRAZILIAN BEEF FOREQUARTER,KGM,312.5,14.2041411538684,0,312.5
3001310179,ANGUS BEEF BURGER,635.04,KGM,Ingredient,1001101007,BRAZILIAN BEEF TRIMMING,KGM,75,9.55126225285403,0,75
3001310179,ANGUS BEEF BURGER,635.04,KGM,Ingredient,1001101140,ANGUS BRISKET,KGM,156.25,16.4792531068044,0,156.25
3001310179,ANGUS BEEF BURGER,635.04,KGM,Ingredient,1001103024,Frozen Whole Onion,KGM,33.333,2.7,0,33.333
3001310179,ANGUS BEEF BURGER,635.04,KGM,Ingredient,1006102009,TABLE SALT,KGM,3,0.7,0,3
3001310179,ANGUS BEEF BURGER,635.04,KGM,Ingredient,1006102015,PHOSPHATE,KGM,2.4,11.4907503295098,0,2.4
3001310179,ANGUS BEEF BURGER,635.04,KGM,Ingredient,1006102046,MODIFIED STARCH,KGM,11.22,7.49999999886883,0,11.22
3001310179,ANGUS BEEF BURGER,635.04,KGM,Ingredient,1006102136,STABLITON,KGM,0.12,204.743704621557,0,0.12
3001310179,ANGUS BEEF BURGER,635.04,KGM,Ingredient,1006102352,CRUSHED BLACK PEPPER0.84 mm,KGM,2.46,36.9843257894681,0,2.46
3001310179,ANGUS BEEF BURGER,635.04,KGM,Ingredient,1006102353,ENCAPSULATED SALT *,KGM,3.24,81.0583095291343,0,3.24
3001310179,ANGUS BEEF BURGER,635.04,KGM,Ingredient,1006102392,BEEF FLAVOR (KNOR),KGM,3.12,34.1997160657526,0,3.12
3001310179,ANGUS BEEF BURGER,635.04,KGM,Ingredient,1006102475,RED ARROW GRILLIN' 3053 / 20427526,KGM,2.4,184.666868134335,0,2.4
3001310179,ANGUS BEEF BURGER,635.04,KGM,Ingredient,1006102559,WATER,KGM,30,0.0104851074691908,0,30
3001310179,ANGUS BEEF BURGER,635.04,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,14,0.540041222880608,0,14
3001310181,CARREFOUR BEEF BURGER,835,KGM,Ingredient,1001101002,BRAZILIAN BEEF FOREQUARTER,KGM,300,14.2041411538684,0,300
3001310181,CARREFOUR BEEF BURGER,835,KGM,Ingredient,1001101007,BRAZILIAN BEEF TRIMMING,KGM,240,9.55126225285403,0,240
3001310181,CARREFOUR BEEF BURGER,835,KGM,Ingredient,1001103024,Frozen Whole Onion,KGM,110,2.7,0,110
3001310181,CARREFOUR BEEF BURGER,835,KGM,Ingredient,1005102133,LIQUID ONION,KGM,3,21.0099656784479,0,3
3001310181,CARREFOUR BEEF BURGER,835,KGM,Ingredient,1006102008,Soya Protein TVP,KGM,40,3.45030087310618,0,40
3001310181,CARREFOUR BEEF BURGER,835,KGM,Ingredient,1006102009,TABLE SALT,KGM,8.8,0.7,0,8.8
3001310181,CARREFOUR BEEF BURGER,835,KGM,Ingredient,1006102010,BLACK PEPPER POWDER,KGM,0.45,24.9885435024324,0,0.45
3001310181,CARREFOUR BEEF BURGER,835,KGM,Ingredient,1006102011,WHITE PEPPER,KGM,0.45,30.0085873282975,0,0.45
3001310181,CARREFOUR BEEF BURGER,835,KGM,Ingredient,1006102012,CHILI,KGM,0.1,8.99999999808408,0,0.1
3001310181,CARREFOUR BEEF BURGER,835,KGM,Ingredient,1006102014,MONOSODIUM,KGM,1.25,6.44464093218299,0,1.25
3001310181,CARREFOUR BEEF BURGER,835,KGM,Ingredient,1006102015,PHOSPHATE,KGM,1.6,11.4907503295098,0,1.6
3001310181,CARREFOUR BEEF BURGER,835,KGM,Ingredient,1006102035,CINNAMON,KGM,0.1,17.9818869520623,0,0.1
3001310181,CARREFOUR BEEF BURGER,835,KGM,Ingredient,1006102058,NFC RUSK DYR- FSR 30351,KGM,29,4.41536146237125,0,29
3001310181,CARREFOUR BEEF BURGER,835,KGM,Ingredient,1006102119,ANISE,KGM,0.1,14.6025487982985,0,0.1
3001310181,CARREFOUR BEEF BURGER,835,KGM,Ingredient,1006102120,FENNEL,KGM,0.15,13.3234728955129,0,0.15
3001310181,CARREFOUR BEEF BURGER,835,KGM,Ingredient,1006102559,WATER,KGM,100,0.0104851074691908,0,100
3001310181,CARREFOUR BEEF BURGER,835,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,13,0.540041222880608,0,13
3001310195,BURGER WITH ARABIC SPICES,860.83,KGM,Ingredient,1001101002,BRAZILIAN BEEF FOREQUARTER,KGM,190,14.2041411538684,0,190
3001310195,BURGER WITH ARABIC SPICES,860.83,KGM,Ingredient,1001101007,BRAZILIAN BEEF TRIMMING,KGM,350,9.55126225285403,0,350
3001310195,BURGER WITH ARABIC SPICES,860.83,KGM,Ingredient,1001103024,Frozen Whole Onion,KGM,95,2.7,0,95
3001310195,BURGER WITH ARABIC SPICES,860.83,KGM,Ingredient,1005102133,LIQUID ONION,KGM,3,21.0099656784479,0,3
3001310195,BURGER WITH ARABIC SPICES,860.83,KGM,Ingredient,1006102008,Soya Protein TVP,KGM,40,3.45030087310618,0,40
3001310195,BURGER WITH ARABIC SPICES,860.83,KGM,Ingredient,1006102009,TABLE SALT,KGM,9,0.7,0,9
3001310195,BURGER WITH ARABIC SPICES,860.83,KGM,Ingredient,1006102010,BLACK PEPPER POWDER,KGM,0.8,24.9885435024324,0,0.8
3001310195,BURGER WITH ARABIC SPICES,860.83,KGM,Ingredient,1006102011,WHITE PEPPER,KGM,0.7,30.0085873282975,0,0.7
3001310195,BURGER WITH ARABIC SPICES,860.83,KGM,Ingredient,1006102014,MONOSODIUM,KGM,1.73,6.44464093218299,0,1.73
3001310195,BURGER WITH ARABIC SPICES,860.83,KGM,Ingredient,1006102015,PHOSPHATE,KGM,1.6,11.4907503295098,0,1.6
3001310195,BURGER WITH ARABIC SPICES,860.83,KGM,Ingredient,1006102058,NFC RUSK DYR- FSR 30351,KGM,29,4.41536146237125,0,29
3001310195,BURGER WITH ARABIC SPICES,860.83,KGM,Ingredient,1006102559,WATER,KGM,132,0.0104851074691908,0,132
3001310195,BURGER WITH ARABIC SPICES,860.83,KGM,Ingredient,1006106038,POTATO FIBERS,KGM,8,14.9,0,8
3001310195,BURGER WITH ARABIC SPICES,860.83,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,12,0.540041222880608,0,12
3001310196,BURGER 50GM SPICES,893.55,KGM,Ingredient,1001101002,BRAZILIAN BEEF FOREQUARTER,KGM,300,14.2041411538684,0,300
3001310196,BURGER 50GM SPICES,893.55,KGM,Ingredient,1001101007,BRAZILIAN BEEF TRIMMING,KGM,340,9.55126225285403,0,340
3001310196,BURGER 50GM SPICES,893.55,KGM,Ingredient,1001103024,Frozen Whole Onion,KGM,90,2.7,0,90
3001310196,BURGER 50GM SPICES,893.55,KGM,Ingredient,1005102133,LIQUID ONION,KGM,1,21.0099656784479,0,1
3001310196,BURGER 50GM SPICES,893.55,KGM,Ingredient,1006102008,Soya Protein TVP,KGM,25,3.45030087310618,0,25
3001310196,BURGER 50GM SPICES,893.55,KGM,Ingredient,1006102009,TABLE SALT,KGM,9,0.7,0,9
3001310196,BURGER 50GM SPICES,893.55,KGM,Ingredient,1006102010,BLACK PEPPER POWDER,KGM,0.65,24.9885435024324,0,0.65
3001310196,BURGER 50GM SPICES,893.55,KGM,Ingredient,1006102011,WHITE PEPPER,KGM,0.5,30.0085873282975,0,0.5
3001310196,BURGER 50GM SPICES,893.55,KGM,Ingredient,1006102014,MONOSODIUM,KGM,1.4,6.44464093218299,0,1.4
3001310196,BURGER 50GM SPICES,893.55,KGM,Ingredient,1006102015,PHOSPHATE,KGM,1,11.4907503295098,0,1
3001310196,BURGER 50GM SPICES,893.55,KGM,Ingredient,1006102058,NFC RUSK DYR- FSR 30351,KGM,25,4.41536146237125,0,25
3001310196,BURGER 50GM SPICES,893.55,KGM,Ingredient,1006102110,SOYA PROTEIN CONCENTRATE,KGM,20,6.20111215402651,0,20
3001310196,BURGER 50GM SPICES,893.55,KGM,Ingredient,1006102559,WATER,KGM,80,0.0104851074691908,0,80
3001310196,BURGER 50GM SPICES,893.55,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,14,0.540041222880608,0,14
3001310198,CLASSIC BEEF BURGER,841.41,KGM,Ingredient,1001101002,BRAZILIAN BEEF FOREQUARTER,KGM,220,14.2041411538684,0,220
3001310198,CLASSIC BEEF BURGER,841.41,KGM,Ingredient,1001101007,BRAZILIAN BEEF TRIMMING,KGM,280,9.55126225285403,0,280
3001310198,CLASSIC BEEF BURGER,841.41,KGM,Ingredient,1001103024,Frozen Whole Onion,KGM,97,2.7,0,97
3001310198,CLASSIC BEEF BURGER,841.41,KGM,Ingredient,1005102133,LIQUID ONION,KGM,1.05,21.0099656784479,0,1.05
3001310198,CLASSIC BEEF BURGER,841.41,KGM,Ingredient,1006102001,BURGER SPICES SS-46515,KGM,42,10.5466899175343,0,42
3001310198,CLASSIC BEEF BURGER,841.41,KGM,Ingredient,1006102008,Soya Protein TVP,KGM,60,3.45030087310618,0,60
3001310198,CLASSIC BEEF BURGER,841.41,KGM,Ingredient,1006102009,TABLE SALT,KGM,0.8,0.7,0,0.8
3001310198,CLASSIC BEEF BURGER,841.41,KGM,Ingredient,1006102010,BLACK PEPPER POWDER,KGM,0.25,24.9885435024324,0,0.25
3001310198,CLASSIC BEEF BURGER,841.41,KGM,Ingredient,1006102011,WHITE PEPPER,KGM,0.25,30.0085873282975,0,0.25
3001310198,CLASSIC BEEF BURGER,841.41,KGM,Ingredient,1006102559,WATER,KGM,132,0.0104851074691908,0,132
3001310198,CLASSIC BEEF BURGER,841.41,KGM,Ingredient,1006106038,POTATO FIBERS,KGM,8,14.9,0,8
3001310198,CLASSIC BEEF BURGER,841.41,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,12,0.540041222880608,0,12
3001310198,CLASSIC BEEF BURGER,841.41,KGM,Ingredient,2011104134,WEIGHT BAGS 35*45,KGM,0.063,7.7500255931951,0,0.063
3001310485,SQUARE BURGER,843.65,KGM,Ingredient,1001101002,BRAZILIAN BEEF FOREQUARTER,KGM,280,14.2041411538684,0,280
3001310485,SQUARE BURGER,843.65,KGM,Ingredient,1001101007,BRAZILIAN BEEF TRIMMING,KGM,342,9.55126225285403,0,342
3001310485,SQUARE BURGER,843.65,KGM,Ingredient,1001103024,Frozen Whole Onion,KGM,44,2.7,0,44
3001310485,SQUARE BURGER,843.65,KGM,Ingredient,1005102133,LIQUID ONION,KGM,3.9,21.0099656784479,0,3.9
3001310485,SQUARE BURGER,843.65,KGM,Ingredient,1006102002,CHARCOAL SPICES,KGM,7.35,18.6455683341595,0,7.35
3001310485,SQUARE BURGER,843.65,KGM,Ingredient,1006102008,Soya Protein TVP,KGM,28,3.45030087310618,0,28
3001310485,SQUARE BURGER,843.65,KGM,Ingredient,1006102009,TABLE SALT,KGM,6.3,0.7,0,6.3
3001310485,SQUARE BURGER,843.65,KGM,Ingredient,1006102010,BLACK PEPPER POWDER,KGM,0.85,24.9885435024324,0,0.85
3001310485,SQUARE BURGER,843.65,KGM,Ingredient,1006102011,WHITE PEPPER,KGM,0.65,30.0085873282975,0,0.65
3001310485,SQUARE BURGER,843.65,KGM,Ingredient,1006102014,MONOSODIUM,KGM,2,6.44464093218299,0,2
3001310485,SQUARE BURGER,843.65,KGM,Ingredient,1006102058,NFC RUSK DYR- FSR 30351,KGM,20,4.41536146237125,0,20
3001310485,SQUARE BURGER,843.65,KGM,Ingredient,1006102158,CHARGRILL LIQUID,KGM,2.6,77.4440123867321,0,2.6
3001310485,SQUARE BURGER,843.65,KGM,Ingredient,1006102559,WATER,KGM,98,0.0104851074691908,0,98
3001310485,SQUARE BURGER,843.65,KGM,Ingredient,1006106038,POTATO FIBERS,KGM,8,14.9,0,8
3001310485,SQUARE BURGER,843.65,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,13,0.540041222880608,0,13
3001310485,SQUARE BURGER,843.65,KGM,Ingredient,2011104134,WEIGHT BAGS 35*45,KGM,0.063,7.7500255931951,0,0.063
3001310590,LAMB BURGER,797.93,KGM,Ingredient,1001101002,BRAZILIAN BEEF FOREQUARTER,KGM,181,14.2041411538684,0,181
3001310590,LAMB BURGER,797.93,KGM,Ingredient,1001101007,BRAZILIAN BEEF TRIMMING,KGM,280,9.55126225285403,0,280
3001310590,LAMB BURGER,797.93,KGM,Ingredient,1001101103,MUTTON TRIMMING,KGM,130,7.58312515390555,0,130
3001310590,LAMB BURGER,797.93,KGM,Ingredient,1001103024,Frozen Whole Onion,KGM,60,2.7,0,60
3001310590,LAMB BURGER,797.93,KGM,Ingredient,1002102073,PARSLEY,KGM,9,1.7,0,9
3001310590,LAMB BURGER,797.93,KGM,Ingredient,1005102133,LIQUID ONION,KGM,3.5,21.0099656784479,0,3.5
3001310590,LAMB BURGER,797.93,KGM,Ingredient,1006102002,CHARCOAL SPICES,KGM,8,18.6455683341595,0,8
3001310590,LAMB BURGER,797.93,KGM,Ingredient,1006102008,Soya Protein TVP,KGM,28,3.45030087310618,0,28
3001310590,LAMB BURGER,797.93,KGM,Ingredient,1006102009,TABLE SALT,KGM,6.2,0.7,0,6.2
3001310590,LAMB BURGER,797.93,KGM,Ingredient,1006102010,BLACK PEPPER POWDER,KGM,0.8,24.9885435024324,0,0.8
3001310590,LAMB BURGER,797.93,KGM,Ingredient,1006102011,WHITE PEPPER,KGM,0.6,30.0085873282975,0,0.6
3001310590,LAMB BURGER,797.93,KGM,Ingredient,1006102012,CHILI,KGM,0.325,8.99999999808408,0,0.325
3001310590,LAMB BURGER,797.93,KGM,Ingredient,1006102014,MONOSODIUM,KGM,2,6.44464093218299,0,2
3001310590,LAMB BURGER,797.93,KGM,Ingredient,1006102015,PHOSPHATE,KGM,3.5,11.4907503295098,0,3.5
3001310590,LAMB BURGER,797.93,KGM,Ingredient,1006102058,NFC RUSK DYR- FSR 30351,KGM,20,4.41536146237125,0,20
3001310590,LAMB BURGER,797.93,KGM,Ingredient,1006102559,WATER,KGM,65,0.0104851074691908,0,65
3001310590,LAMB BURGER,797.93,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,14,0.540041222880608,0,14
3001310699,CHABLIS KEBAB BURGER 10 PIECES,504.29,KGM,Ingredient,1001101002,BRAZILIAN BEEF FOREQUARTER,KGM,125,14.2041411538684,0,125
3001310699,CHABLIS KEBAB BURGER 10 PIECES,504.29,KGM,Ingredient,1001101007,BRAZILIAN BEEF TRIMMING,KGM,178,9.55126225285403,0,178
3001310699,CHABLIS KEBAB BURGER 10 PIECES,504.29,KGM,Ingredient,1001103024,Frozen Whole Onion,KGM,42.43,2.7,0,42.43
3001310699,CHABLIS KEBAB BURGER 10 PIECES,504.29,KGM,Ingredient,1002102047,GREEN BELL PEPPER,KGM,12.78,3,0,12.78
3001310699,CHABLIS KEBAB BURGER 10 PIECES,504.29,KGM,Ingredient,1002102074,GREEN CORIANDER (KG),KGM,5.33,1.7,0,5.33
3001310699,CHABLIS KEBAB BURGER 10 PIECES,504.29,KGM,Ingredient,1002102075,GREEN DEEL LEAF (SHABAT),KGM,5.33,1.7,0,5.33
3001310699,CHABLIS KEBAB BURGER 10 PIECES,504.29,KGM,Ingredient,1003102405,Zadi Garlic Paste,KGM,3.8,21.9999999994966,0,3.8
3001310699,CHABLIS KEBAB BURGER 10 PIECES,504.29,KGM,Ingredient,1005102193,CORN OIL,KGM,4.8,9.02621250999281,0,4.8
3001310699,CHABLIS KEBAB BURGER 10 PIECES,504.29,KGM,Ingredient,1006102008,Soya Protein TVP,KGM,28.8,3.45030087310618,0,28.8
3001310699,CHABLIS KEBAB BURGER 10 PIECES,504.29,KGM,Ingredient,1006102010,BLACK PEPPER POWDER,KGM,0.95,24.9885435024324,0,0.95
3001310699,CHABLIS KEBAB BURGER 10 PIECES,504.29,KGM,Ingredient,1006102100,CHILI POWDER,KGM,3.5,21.991813500239,0,3.5
3001310699,CHABLIS KEBAB BURGER 10 PIECES,504.29,KGM,Ingredient,1006102166,BROKEN CHILI,KGM,8.3,30,0,8.3
3001310699,CHABLIS KEBAB BURGER 10 PIECES,504.29,KGM,Ingredient,1006102242,TURMERIC POWDER,KGM,0.75,13.9998111887262,0,0.75
3001310699,CHABLIS KEBAB BURGER 10 PIECES,504.29,KGM,Ingredient,1006102316,TOMATO,KGM,9.57,8.99974480454926,0,9.57
3001310699,CHABLIS KEBAB BURGER 10 PIECES,504.29,KGM,Ingredient,1006102353,ENCAPSULATED SALT *,KGM,5.75,81.0583095291343,0,5.75
3001310699,CHABLIS KEBAB BURGER 10 PIECES,504.29,KGM,Ingredient,1006102429,CORIANDER SEEDS,KGM,4,11.6137450264977,0,4
3001310699,CHABLIS KEBAB BURGER 10 PIECES,504.29,KGM,Ingredient,1006102559,WATER,KGM,65.2,0.0104851074691908,0,65.2
3001310699,CHABLIS KEBAB BURGER 10 PIECES,504.29,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,14,0.540041222880608,0,14
3001310965,BEEF BURGER JOLLY B,604.5,KGM,Ingredient,1001101002,BRAZILIAN BEEF FOREQUARTER,KGM,200,14.2041411538684,0,200
3001310965,BEEF BURGER JOLLY B,604.5,KGM,Ingredient,1001101007,BRAZILIAN BEEF TRIMMING,KGM,216,9.55126225285403,0,216
3001310965,BEEF BURGER JOLLY B,604.5,KGM,Ingredient,1001103024,Frozen Whole Onion,KGM,65,2.7,0,65
3001310965,BEEF BURGER JOLLY B,604.5,KGM,Ingredient,1005102205,MUSTARD,KGM,5,11.4192127727318,0,5
3001310965,BEEF BURGER JOLLY B,604.5,KGM,Ingredient,1006102124,EGG POWDER,KGM,10,37.7029649300814,0,10
3001310965,BEEF BURGER JOLLY B,604.5,KGM,Ingredient,1006102132,EGG ALBUMIN,KGM,15,105.408604989342,0,15
3001310965,BEEF BURGER JOLLY B,604.5,KGM,Ingredient,1006102147,JOLEE PEE BURGER SPICES,KGM,9.9,0,0,9.9
3001310965,BEEF BURGER JOLLY B,604.5,KGM,Ingredient,1006102206,WORCHESTER SAUCE,KGM,3.6,32.3254779119121,0,3.6
3001310965,BEEF BURGER JOLLY B,604.5,KGM,Ingredient,1006102559,WATER,KGM,80,0.0104851074691908,0,80
3001310965,BEEF BURGER JOLLY B,604.5,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,10,0.540041222880608,0,10
3001310971,CATERING BEEF BURGER DEEP FRY,1048.5,KGM,Ingredient,1001101002,BRAZILIAN BEEF FOREQUARTER,KGM,350,14.2041411538684,0,350
3001310971,CATERING BEEF BURGER DEEP FRY,1048.5,KGM,Ingredient,1001101007,BRAZILIAN BEEF TRIMMING,KGM,139,9.55126225285403,0,139
3001310971,CATERING BEEF BURGER DEEP FRY,1048.5,KGM,Ingredient,1001103024,Frozen Whole Onion,KGM,169,2.7,0,169
3001310971,CATERING BEEF BURGER DEEP FRY,1048.5,KGM,Ingredient,1006102008,Soya Protein TVP,KGM,94,3.45030087310618,0,94
3001310971,CATERING BEEF BURGER DEEP FRY,1048.5,KGM,Ingredient,1006102009,TABLE SALT,KGM,13.2,0.7,0,13.2
3001310971,CATERING BEEF BURGER DEEP FRY,1048.5,KGM,Ingredient,1006102010,BLACK PEPPER POWDER,KGM,3,24.9885435024324,0,3
3001310971,CATERING BEEF BURGER DEEP FRY,1048.5,KGM,Ingredient,1006102015,PHOSPHATE,KGM,5.1,11.4907503295098,0,5.1
3001310971,CATERING BEEF BURGER DEEP FRY,1048.5,KGM,Ingredient,1006102042,ARABIC STARCH,KGM,51,1.99998663489762,0,51
3001310971,CATERING BEEF BURGER DEEP FRY,1048.5,KGM,Ingredient,1006102100,CHILI POWDER,KGM,0.9,21.991813500239,0,0.9
3001310971,CATERING BEEF BURGER DEEP FRY,1048.5,KGM,Ingredient,1006102110,SOYA PROTEIN CONCENTRATE,KGM,19.3,6.20111215402651,0,19.3
3001310971,CATERING BEEF BURGER DEEP FRY,1048.5,KGM,Ingredient,1006102392,BEEF FLAVOR (KNOR),KGM,1,34.1997160657526,0,1
3001310971,CATERING BEEF BURGER DEEP FRY,1048.5,KGM,Ingredient,1006102559,WATER,KGM,203,0.0104851074691908,0,203
3001310971,CATERING BEEF BURGER DEEP FRY,1048.5,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,14,0.540041222880608,0,14
3001310999,HAMBURGER 4$7 OZ (JAN BURGER),820.08,KGM,Ingredient,1001101002,BRAZILIAN BEEF FOREQUARTER,KGM,375,14.2041411538684,0,375
3001310999,HAMBURGER 4$7 OZ (JAN BURGER),820.08,KGM,Ingredient,1001101007,BRAZILIAN BEEF TRIMMING,KGM,445,9.55126225285403,0,445
3001310999,HAMBURGER 4$7 OZ (JAN BURGER),820.08,KGM,Ingredient,1006102136,STABLITON,KGM,0.075,204.743704621557,0,0.075
3001310999,HAMBURGER 4$7 OZ (JAN BURGER),820.08,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,5,0.540041222880608,0,5
3001320189,EMIRATES MINCED BEEF,1001.4,KGM,Ingredient,1001101102,BEEF BODY FAT,KGM,50,4.35173609807417,0,50
3001320189,EMIRATES MINCED BEEF,1001.4,KGM,Ingredient,1006102008,Soya Protein TVP,KGM,245,3.45030087310618,0,245
3001320189,EMIRATES MINCED BEEF,1001.4,KGM,Ingredient,1006102009,TABLE SALT,KGM,4.5,0.7,0,4.5
3001320189,EMIRATES MINCED BEEF,1001.4,KGM,Ingredient,1006102015,PHOSPHATE,KGM,1.8,11.4907503295098,0,1.8
3001320189,EMIRATES MINCED BEEF,1001.4,KGM,Ingredient,1006102226,OLEORESIN PAPRIKA E081524 COLO,KGM,0.1,146.8901278843,0,0.1
3001320189,EMIRATES MINCED BEEF,1001.4,KGM,Ingredient,1006102559,WATER,KGM,700,0.0104851074691908,0,700
3001320189,EMIRATES MINCED BEEF,1001.4,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,2,0.540041222880608,0,2
3001320189,EMIRATES MINCED BEEF,1001.4,KGM,Ingredient,2011104134,WEIGHT BAGS 35*45,KGM,0.021,7.7500255931951,0,0.021
3001320195,PREMIUM MINCED BEEF,1031,KGM,Ingredient,1001101002,BRAZILIAN BEEF FOREQUARTER,KGM,50,14.2041411538684,0,50
3001320195,PREMIUM MINCED BEEF,1031,KGM,Ingredient,1001101102,BEEF BODY FAT,KGM,50,4.35173609807417,0,50
3001320195,PREMIUM MINCED BEEF,1031,KGM,Ingredient,1006102008,Soya Protein TVP,KGM,240,3.45030087310618,0,240
3001320195,PREMIUM MINCED BEEF,1031,KGM,Ingredient,1006102009,TABLE SALT,KGM,5,0.7,0,5
3001320195,PREMIUM MINCED BEEF,1031,KGM,Ingredient,1006102015,PHOSPHATE,KGM,2,11.4907503295098,0,2
3001320195,PREMIUM MINCED BEEF,1031,KGM,Ingredient,1006102559,WATER,KGM,684,0.0104851074691908,0,684
