FACTCode,COMP_ITEM_CODE,MthNum,RM Cost,retain_flag
NFC,2011114662.0,1,0.09757299008016848,1
NFC,2011114662.0,2,0.09757227847926588,1
NFC,2011114662.0,3,0.0975714388746816,1
NFC,2011114662.0,4,0.09757041509277281,1
NFC,2011114662.0,5,0.09756910358038003,1
NFC,2011114662.0,6,0.09756744188048538,1
NFC,2011114662.0,7,0.0975651747024105,1
NFC,2011114662.0,8,0.09645743946993612,1
NFC,2011114662.0,9,0.09274939515176366,1
NFC,2011114662.0,10,0.0908950353452254,1
NFC,2011114662.0,11,0.08996768658748472,1
NFC,2011114662.0,12,0.08950392776600304,1
GFC,2012104320.0,1,0.36690650147926,1
GFC,2012104320.0,2,0.369672137504087,1
GFC,2012104320.0,3,0.3716883699083059,1
GFC,2012104320.0,4,0.3733806178633593,1
GFC,2012104320.0,5,0.374728247576924,1
GFC,2012104320.0,6,0.3759423684930735,1
GFC,2012104320.0,7,0.3770874721702556,1
GFC,2012104320.0,8,0.37796880792372506,1
GFC,2012104320.0,9,0.37861600921766464,1
GFC,2012104320.0,10,0.3791014880741619,1
GFC,2012104320.0,11,0.37949717963688934,1
GFC,2012104320.0,12,0.3798335704482866,1
GFC,2012114662.0,1,0.09699221381924256,1
GFC,2012114662.0,2,0.09646010162579222,1
GFC,2012114662.0,3,0.09638989043909729,1
GFC,2012114662.0,4,0.09632182760538371,1
GFC,2012114662.0,5,0.09625492214009096,1
GFC,2012114662.0,6,0.09618263310890557,1
GFC,2012114662.0,7,0.09604748098515958,1
GFC,2012114662.0,8,0.09585789146039259,1
GFC,2012114662.0,9,0.09567214139245177,1
GFC,2012114662.0,10,0.09551993138567824,1
GFC,2012114662.0,11,0.09493734418965886,1
GFC,2012114662.0,12,0.09409128821566036,1
KFC,2013114662.0,1,0.10778722945346796,1
KFC,2013114662.0,2,0.10778722945346796,1
KFC,2013114662.0,3,0.10778722945346796,1
KFC,2013114662.0,4,0.10778722945346796,1
KFC,2013114662.0,5,0.10778722945346796,1
KFC,2013114662.0,6,0.10778722945346796,1
KFC,2013114662.0,7,0.10778722945346796,1
KFC,2013114662.0,8,0.10778722945346796,1
KFC,2013114662.0,9,0.10778722945346796,1
KFC,2013114662.0,10,0.10778722945346796,1
KFC,2013114662.0,11,0.10778722945346796,1
KFC,2013114662.0,12,0.10778722945346796,1
KFC,2013118024.0,1,0.013071836481253122,1
KFC,2013118024.0,2,0.01299808056447317,1
KFC,2013118024.0,3,0.012928142557256503,1
KFC,2013118024.0,4,0.012873777431908996,1
KFC,2013118024.0,5,0.012848249219141426,1
KFC,2013118024.0,6,0.012835239849266718,1
KFC,2013118024.0,7,0.01282837088834272,1
KFC,2013118024.0,8,0.012824767525209209,1
KFC,2013118024.0,9,0.012823439108649567,1
KFC,2013118024.0,10,0.012822568914795766,1
KFC,2013118024.0,11,0.012822123455005283,1
KFC,2013118024.0,12,0.012821896791164541,1
KFC,4001971917.0,1,49.232203776041665,1
KFC,4001971917.0,2,49.232203776041665,1
KFC,4001971917.0,3,49.232203776041665,1
KFC,4001971917.0,4,49.232203776041665,1
KFC,4001971917.0,5,49.232203776041665,1
KFC,4001971917.0,6,49.232203776041665,1
KFC,4001971917.0,7,49.232203776041665,1
KFC,4001971917.0,8,49.232203776041665,1
KFC,4001971917.0,9,49.232203776041665,1
KFC,4001971917.0,10,49.232203776041665,1
KFC,4001971917.0,11,49.232203776041665,1
KFC,4001971917.0,12,49.232203776041665,1
NFC,2011114663.0,1,0.09611648293961,1
NFC,2011114663.0,2,0.09611635437919294,1
NFC,2011114663.0,3,0.09611619153849837,1
NFC,2011114663.0,4,0.09611596947711552,1
NFC,2011114663.0,5,0.09611562046398667,1
NFC,2011114663.0,6,0.09574157980134383,1
NFC,2011114663.0,7,0.09537085742632867,1
NFC,2011114663.0,8,0.09518546248154783,1
NFC,2011114663.0,9,0.0950927481274469,1
NFC,2011114663.0,10,0.09504638250800397,1
NFC,2011114663.0,11,0.09502319547631752,1
NFC,2011114663.0,12,0.09501159984910737,1
GFC,2012114663.0,1,0.09674082045219777,1
GFC,2012114663.0,2,0.0961186278488725,1
GFC,2012114663.0,3,0.0958131024905487,1
GFC,2012114663.0,4,0.09536790676482991,1
GFC,2012114663.0,5,0.09496635900874618,1
GFC,2012114663.0,6,0.09467949300253052,1
GFC,2012114663.0,7,0.09450235020552757,1
GFC,2012114663.0,8,0.09399669251594917,1
GFC,2012114663.0,9,0.09386169013912829,1
GFC,2012114663.0,10,0.0937521314219435,1
GFC,2012114663.0,11,0.09331210623241902,1
GFC,2012114663.0,12,0.09273536025959639,1
KFC,2013114663.0,1,0.10779049741664455,1
KFC,2013114663.0,2,0.10779049741664455,1
KFC,2013114663.0,3,0.10779049741664455,1
KFC,2013114663.0,4,0.10779049741664455,1
KFC,2013114663.0,5,0.10779049741664455,1
KFC,2013114663.0,6,0.10779049741664455,1
KFC,2013114663.0,7,0.10779049741664455,1
KFC,2013114663.0,8,0.10779049741664455,1
KFC,2013114663.0,9,0.10779049741664455,1
KFC,2013114663.0,10,0.10779049741664455,1
KFC,2013114663.0,11,0.10779049741664455,1
KFC,2013114663.0,12,0.10779049741664455,1
KFC,4001971918.0,1,53.63844401041668,1
KFC,4001971918.0,2,53.63844401041668,1
KFC,4001971918.0,3,53.63844401041668,1
KFC,4001971918.0,4,53.63844401041668,1
KFC,4001971918.0,5,53.63844401041668,1
KFC,4001971918.0,6,53.63844401041668,1
KFC,4001971918.0,7,53.63844401041668,1
KFC,4001971918.0,8,53.63844401041668,1
KFC,4001971918.0,9,53.63844401041668,1
KFC,4001971918.0,10,53.63844401041668,1
KFC,4001971918.0,11,53.63844401041668,1
KFC,4001971918.0,12,53.63844401041668,1
GFC,2012104245.0,1,0.052521504580110345,1
GFC,2012104245.0,2,0.051393011017841994,1
GFC,2012104245.0,3,0.05097674676560394,1
GFC,2012104245.0,4,0.05083971437677887,1
GFC,2012104245.0,5,0.05076859106373808,1
GFC,2012104245.0,6,0.05074093235283457,1
GFC,2012104245.0,7,0.05072735544053034,1
GFC,2012104245.0,8,0.05071944571998451,1
GFC,2012104245.0,9,0.050714868757823654,1
GFC,2012104245.0,10,0.05071217863601371,1
GFC,2012104245.0,11,0.05071175842973477,1
GFC,2012104245.0,12,0.05071139238606274,1
GFC,2012114624.0,1,0.09294249908778927,1
GFC,2012114624.0,2,0.0914552240910282,1
GFC,2012114624.0,3,0.0900972339388754,1
GFC,2012114624.0,4,0.08902338751517208,1
GFC,2012114624.0,5,0.08807695836784307,1
GFC,2012114624.0,6,0.08724663887727407,1
GFC,2012114624.0,7,0.08633760642024535,1
GFC,2012114624.0,8,0.0854803676956992,1
GFC,2012114624.0,9,0.08479184264564381,1
GFC,2012114624.0,10,0.08424223546136753,1
GFC,2012114624.0,11,0.08374742503660194,1
GFC,2012114624.0,12,0.08322517946459292,1
GFC,1005102193.0,1,2.6654301085278034,1
GFC,1005102193.0,2,2.7270278834190473,1
GFC,1005102193.0,3,2.7607027528185815,1
GFC,1005102193.0,4,2.7800067470544816,1
GFC,1005102193.0,5,2.789071874705403,1
GFC,1005102193.0,6,2.793756247382291,1
GFC,1005102193.0,7,2.7960166403518922,1
GFC,1005102193.0,8,2.7976640980577194,1
GFC,1005102193.0,9,2.7986509102455965,1
GFC,1005102193.0,10,2.7992008897351917,1
GFC,1005102193.0,11,2.7994900817201716,1
GFC,1005102193.0,12,2.799650084381648,1
GFC,1006102035.0,1,3.89628076813694,1
GFC,1006102035.0,2,3.9425188881900097,1
GFC,1006102035.0,3,3.9801919033359603,1
GFC,1006102035.0,4,4.012884618677356,1
GFC,1006102035.0,5,4.042281948735841,1
GFC,1006102035.0,6,4.058336532297159,1
GFC,1006102035.0,7,4.0704330973484835,1
GFC,1006102035.0,8,4.084589840165224,1
GFC,1006102035.0,9,4.092643903784332,1
GFC,1006102035.0,10,4.098652525334298,1
GFC,1006102035.0,11,4.104493841449508,1
GFC,1006102035.0,12,4.107275057877835,1
GFC,1006102044.0,1,1.2598823401680996,1
GFC,1006102044.0,2,1.2840191703883133,1
GFC,1006102044.0,3,1.2928409818853441,1
GFC,1006102044.0,4,1.2964932007686947,1
GFC,1006102044.0,5,1.298154410825098,1
GFC,1006102044.0,6,1.2989016429992906,1
GFC,1006102044.0,7,1.2992508008185133,1
GFC,1006102044.0,8,1.2994573839635957,1
GFC,1006102044.0,9,1.2995786340077033,1
GFC,1006102044.0,10,1.299644280143509,1
GFC,1006102044.0,11,1.2996659488031603,1
GFC,1006102044.0,12,1.2996802597309094,1
GFC,1006102051.0,1,7.914494101376985,1
GFC,1006102051.0,2,7.92352320254271,1
GFC,1006102051.0,3,7.931468188214342,1
GFC,1006102051.0,4,7.938905160290759,1
GFC,1006102051.0,5,7.947195783642726,1
GFC,1006102051.0,6,7.9515052194301585,1
GFC,1006102051.0,7,7.955142363162754,1
GFC,1006102051.0,8,7.959990275843683,1
GFC,1006102051.0,9,7.962558924039918,1
GFC,1006102051.0,10,7.964545116803742,1
GFC,1006102051.0,11,7.9668425876771884,1
GFC,1006102051.0,12,7.9678450239082546,1
GFC,1006102200.0,1,14.015895290826776,1
GFC,1006102200.0,2,14.087201862714291,1
GFC,1006102200.0,3,14.142462724322884,1
GFC,1006102200.0,4,14.186437643991495,1
GFC,1006102200.0,5,14.237161146701823,1
GFC,1006102200.0,6,14.259526879358551,1
GFC,1006102200.0,7,14.280998349074698,1
GFC,1006102200.0,8,14.3044629460965,1
GFC,1006102200.0,9,14.31448757405057,1
GFC,1006102200.0,10,14.321488622650866,1
GFC,1006102200.0,11,14.329487098261358,1
GFC,1006102200.0,12,14.33232299393161,1
GFC,2012114625.0,1,0.08668502343121176,1
GFC,2012114625.0,2,0.08324857440569465,1
GFC,2012114625.0,3,0.08154063439816966,1
GFC,2012114625.0,4,0.08065748787478674,1
GFC,2012114625.0,5,0.08030154028402438,1
GFC,2012114625.0,6,0.08014334563036875,1
GFC,2012114625.0,7,0.08007574889672507,1
GFC,2012114625.0,8,0.08003570681594209,1
GFC,2012114625.0,9,0.08001628809280077,1
GFC,2012114625.0,10,0.08000754984943828,1
GFC,2012114625.0,11,0.08000390140226517,1
GFC,2012114625.0,12,0.08000205192202275,1
GFC,1006102220.0,1,7.982096273120802,1
GFC,1006102220.0,2,7.8534715668564425,1
GFC,1006102220.0,3,7.738137489797347,1
GFC,1006102220.0,4,7.614664036684967,1
GFC,1006102220.0,5,7.520609024596805,1
GFC,1006102220.0,6,7.442484548412377,1
GFC,1006102220.0,7,7.389067829266565,1
GFC,1006102220.0,8,7.32927031569133,1
GFC,1006102220.0,9,7.275511736064061,1
GFC,1006102220.0,10,7.231052157759284,1
GFC,1006102220.0,11,7.199595703676656,1
GFC,1006102220.0,12,7.173026125065406,1
NFC,2011995337.0,1,0.10400002796916717,1
NFC,2011995337.0,2,0.10400005889017949,1
NFC,2011995337.0,3,0.10400009346242842,1
NFC,2011995337.0,4,0.10400013265507031,1
NFC,2011995337.0,5,0.10400017789368612,1
NFC,2011995337.0,6,0.10400023140012618,1
NFC,2011995337.0,7,0.10400029684839825,1
NFC,2011995337.0,8,0.1043346935809775,1
NFC,2011995337.0,9,0.10562520089512623,1
NFC,2011995337.0,10,0.10631722896934356,1
NFC,2011995337.0,11,0.10665669262924617,1
NFC,2011995337.0,12,0.10682834493217869,1
NFC,1001101123.0,1,0.6971548438366889,1
NFC,1001101123.0,2,0.6863712050862012,1
NFC,1001101123.0,3,0.6804195560656028,1
NFC,1001101123.0,4,0.6769919069823261,1
NFC,1001101123.0,5,0.6625746897463775,1
NFC,1001101123.0,6,0.6519624300316119,1
NFC,1001101123.0,7,0.6439468527207373,1
NFC,1001101123.0,8,0.6379470465628183,1
NFC,1001101123.0,9,0.6335191208607195,1
NFC,1001101123.0,10,0.6301801923950769,1
NFC,1001101123.0,11,0.6276450994500349,1
NFC,1001101123.0,12,0.6257363460838393,1
NFC,1006102023.0,1,8.065025665620572,1
NFC,1006102023.0,2,7.6879866410839135,1
NFC,1006102023.0,3,7.486235029456511,1
NFC,1006102023.0,4,7.398645974947326,1
NFC,1006102023.0,5,7.346561744454891,1
NFC,1006102023.0,6,7.324742170848703,1
NFC,1006102023.0,7,7.312141075559583,1
NFC,1006102023.0,8,7.3062362391127635,1
NFC,1006102023.0,9,7.303019448970194,1
NFC,1006102023.0,10,7.3014872798312025,1
NFC,1006102023.0,11,7.300771691110417,1
NFC,1006102023.0,12,7.300385734159857,1
NFC,1006102365.0,1,357.21020614685455,1
NFC,1006102365.0,2,357.1413776353189,1
NFC,1006102365.0,3,357.0666002924875,1
NFC,1006102365.0,4,356.9853316374969,1
NFC,1006102365.0,5,356.89528332936,1
NFC,1006102365.0,6,356.79444835609513,1
NFC,1006102365.0,7,356.68001442585796,1
NFC,1006102365.0,8,356.54819622826477,1
NFC,1006102365.0,9,356.392117437018,1
NFC,1006102365.0,10,356.20189025951834,1
NFC,1006102365.0,11,355.9551902408891,1
NFC,1006102365.0,12,355.6056898473568,1
KFC,1006103025.0,1,3.9772543118504613,1
KFC,1006103025.0,2,3.96592944401201,1
KFC,1006103025.0,3,3.9596097503242835,1
KFC,1006103025.0,4,3.955813982796245,1
KFC,1006103025.0,5,3.954133121729661,1
KFC,1006103025.0,6,3.953314459459999,1
KFC,1006103025.0,7,3.9528746480977888,1
KFC,1006103025.0,8,3.9526793429827585,1
KFC,1006103025.0,9,3.952587942418411,1
KFC,1006103025.0,10,3.952544134378563,1
KFC,1006103025.0,11,3.9525229369642183,1
KFC,1006103025.0,12,3.9525110185630443,1
KFC,2013114815.0,1,0.050608901861165234,1
KFC,2013114815.0,2,0.052602811658996246,1
KFC,2013114815.0,3,0.05387387096295042,1
KFC,2013114815.0,4,0.054534384175097796,1
KFC,2013114815.0,5,0.05485554762945508,1
KFC,2013114815.0,6,0.055005733176088326,1
KFC,2013114815.0,7,0.05508111654201915,1
KFC,2013114815.0,8,0.055114481962265226,1
KFC,2013114815.0,9,0.05513162024139208,1
KFC,2013114815.0,10,0.05514066316943031,1
KFC,2013114815.0,11,0.05514484934001241,1
KFC,2013114815.0,12,0.05514707582243758,1
NFC,2011114916.0,1,0.11849784366031955,1
NFC,2011114916.0,2,0.11849793355719926,1
NFC,2011114916.0,3,0.11849802345192453,1
NFC,2011114916.0,4,0.11849811359833805,1
NFC,2011114916.0,5,0.11849820374258511,1
NFC,2011114916.0,6,0.11849829413992763,1
NFC,2011114916.0,7,0.11849838453509157,1
NFC,2011114916.0,8,0.11849847518477007,1
NFC,2011114916.0,9,0.11849856609040345,1
NFC,2011114916.0,10,0.1184986569938336,1
NFC,2011114916.0,11,0.11849874815466192,1
NFC,2011114916.0,12,0.11849883957435337,1
KFC,2013114916.0,1,0.13545527808549251,1
KFC,2013114916.0,2,0.13545527808549251,1
KFC,2013114916.0,3,0.13545527808549251,1
KFC,2013114916.0,4,0.13545527808549251,1
KFC,2013114916.0,5,0.13545527808549251,1
KFC,2013114916.0,6,0.13545527808549251,1
KFC,2013114916.0,7,0.13545527808549251,1
KFC,2013114916.0,8,0.13545527808549251,1
KFC,2013114916.0,9,0.13545527808549251,1
KFC,2013114916.0,10,0.13545527808549251,1
KFC,2013114916.0,11,0.13545527808549251,1
KFC,2013114916.0,12,0.1354552780854925,1
KFC,2013114647.0,1,0.08873955770057236,1
KFC,2013114647.0,2,0.08798239310901887,1
KFC,2013114647.0,3,0.08774736340929253,1
KFC,2013114647.0,4,0.08756306742835804,1
KFC,2013114647.0,5,0.08746907335576597,1
KFC,2013114647.0,6,0.08742717529076155,1
KFC,2013114647.0,7,0.08740291967865,1
KFC,2013114647.0,8,0.08739092406351308,1
KFC,2013114647.0,9,0.08738608816445559,1
KFC,2013114647.0,10,0.08738345859676605,1
KFC,2013114647.0,11,0.08738225615956878,1
KFC,2013114647.0,12,0.08738159927343041,1
NFC,2011104368.0,1,0.3022917792856142,1
NFC,2011104368.0,2,0.3062308120255172,1
NFC,2011104368.0,3,0.30850114078703955,1
NFC,2011104368.0,4,0.30970666842076694,1
NFC,2011104368.0,5,0.31023807407019094,1
NFC,2011104368.0,6,0.3105124987507186,1
NFC,2011104368.0,7,0.31066729991375597,1
NFC,2011104368.0,8,0.31073494463689916,1
NFC,2011104368.0,9,0.3107675299961801,1
NFC,2011104368.0,10,0.31078378572655174,1
NFC,2011104368.0,11,0.31079147905760457,1
NFC,2011104368.0,12,0.31079573951081313,1
NFC,2011114801.0,1,0.037171063299468746,1
NFC,2011114801.0,2,0.037461152017345845,1
NFC,2011114801.0,3,0.03763121926232288,1
NFC,2011114801.0,4,0.037718681428624126,1
NFC,2011114801.0,5,0.03775841731194261,1
NFC,2011114801.0,6,0.03777905492430696,1
NFC,2011114801.0,7,0.03779013814335203,1
NFC,2011114801.0,8,0.03779513935885782,1
NFC,2011114801.0,9,0.03779758695377908,1
NFC,2011114801.0,10,0.03779879811603567,1
NFC,2011114801.0,11,0.03779936342422752,1
NFC,2011114801.0,12,0.03779968171148079,1
GFC,2012104201.0,1,0.011501120155844943,1
GFC,2012104201.0,2,0.011304516170214584,1
GFC,2012104201.0,3,0.01114912789463458,1
GFC,2012104201.0,4,0.011012112639091678,1
GFC,2012104201.0,5,0.010873346356380346,1
GFC,2012104201.0,6,0.010725863359135479,1
GFC,2012104201.0,7,0.010599901868968494,1
GFC,2012104201.0,8,0.010460575461495513,1
GFC,2012104201.0,9,0.010326086787147536,1
GFC,2012104201.0,10,0.010202004435930898,1
GFC,2012104201.0,11,0.010092622314826478,1
GFC,2012104201.0,12,0.009998295071645446,1
GFC,2012104368.0,1,0.3656903014188025,1
GFC,2012104368.0,2,0.365708321425456,1
GFC,2012104368.0,3,0.365728148948819,1
GFC,2012104368.0,4,0.36575350616250835,1
GFC,2012104368.0,5,0.36577921400363284,1
GFC,2012104368.0,6,0.36580473166222593,1
GFC,2012104368.0,7,0.36583210492648044,1
GFC,2012104368.0,8,0.3658590526937329,1
GFC,2012104368.0,9,0.36588454856830493,1
GFC,2012104368.0,10,0.365908425055949,1
GFC,2012104368.0,11,0.36592857457433975,1
GFC,2012104368.0,12,0.3659502279453537,1
GFC,2012114801.0,1,0.03755884576025764,1
GFC,2012114801.0,2,0.03757416355873887,1
GFC,2012114801.0,3,0.03759096674221654,1
GFC,2012114801.0,4,0.03761237260695283,1
GFC,2012114801.0,5,0.037633988491940606,1
GFC,2012114801.0,6,0.03765535966475567,1
GFC,2012114801.0,7,0.037678187251671325,1
GFC,2012114801.0,8,0.037700565226041614,1
GFC,2012114801.0,9,0.037721652559834486,1
GFC,2012114801.0,10,0.03774132590353291,1
GFC,2012114801.0,11,0.03775787513435917,1
GFC,2012114801.0,12,0.037775598000155855,1
KFC,2013114801.0,1,0.046568261265977545,1
KFC,2013114801.0,2,0.04656830515400183,1
KFC,2013114801.0,3,0.04656836243570661,1
KFC,2013114801.0,4,0.04656844547785348,1
KFC,2013114801.0,5,0.046877626653673274,1
KFC,2013114801.0,6,0.04884352264374822,1
KFC,2013114801.0,7,0.04990760538698192,1
KFC,2013114801.0,8,0.050369910375808305,1
KFC,2013114801.0,9,0.05060559892004334,1
KFC,2013114801.0,10,0.050719154355349204,1
KFC,2013114801.0,11,0.05077732530313453,1
KFC,2013114801.0,12,0.050806827506270656,1
NFC,2011114802.0,1,0.047912370507792595,1
NFC,2011114802.0,2,0.047912391063288005,1
NFC,2011114802.0,3,0.04882318199345504,1
NFC,2011114802.0,4,0.04968837273178964,1
NFC,2011114802.0,5,0.05007246315601113,1
NFC,2011114802.0,6,0.0502300588567106,1
NFC,2011114802.0,7,0.05031433364596187,1
NFC,2011114802.0,8,0.05036280566938873,1
NFC,2011114802.0,9,0.05037986208356812,1
NFC,2011114802.0,10,0.050390069280254655,1
NFC,2011114802.0,11,0.05039475587754476,1
NFC,2011114802.0,12,0.05039737793593324,1
GFC,2012104330.0,1,0.7069118265486726,1
GFC,2012104330.0,2,0.7667018852660722,1
GFC,2012104330.0,3,0.766701885266072,1
GFC,2012104330.0,4,0.766701885266072,1
GFC,2012104330.0,5,0.7886488026885153,1
GFC,2012104330.0,6,0.7886488026885152,1
GFC,2012104330.0,7,0.794256782392357,1
GFC,2012104330.0,8,0.7967227691398481,1
GFC,2012104330.0,9,0.7967227691398481,1
GFC,2012104330.0,10,0.7974593552404311,1
GFC,2012104330.0,11,0.7980889440502108,1
GFC,2012104330.0,12,0.7986245982033118,1
GFC,2012114802.0,1,0.051,1
GFC,2012114802.0,2,0.05099999999999999,1
GFC,2012114802.0,3,0.051,1
GFC,2012114802.0,4,0.051,1
GFC,2012114802.0,5,0.05099999999999999,1
GFC,2012114802.0,6,0.051,1
GFC,2012114802.0,7,0.05099999999999999,1
GFC,2012114802.0,8,0.05099999999999999,1
GFC,2012114802.0,9,0.05099999999999999,1
GFC,2012114802.0,10,0.05099999999999999,1
GFC,2012114802.0,11,0.051,1
GFC,2012114802.0,12,0.051,1
GFC,1001101111.0,1,0.91661194036009,1
GFC,1001101111.0,2,0.8994898595521544,1
GFC,1001101111.0,3,0.886847510264271,1
GFC,1001101111.0,4,0.8822259298805211,1
GFC,1001101111.0,5,0.8768424440486473,1
GFC,1001101111.0,6,0.8750593091833939,1
GFC,1001101111.0,7,0.873966085548475,1
GFC,1001101111.0,8,0.8732219026756459,1
GFC,1001101111.0,9,0.8728376291800642,1
GFC,1001101111.0,10,0.8725063264416213,1
GFC,1001101111.0,11,0.8723043328652441,1
GFC,1001101111.0,12,0.8722129392766994,1
GFC,1006102002.0,1,2.3663683089238,1
GFC,1006102002.0,2,3.106977204122146,1
GFC,1006102002.0,3,3.36593111497735,1
GFC,1006102002.0,4,3.4703202184740642,1
GFC,1006102002.0,5,3.5172015025918437,1
GFC,1006102002.0,6,3.5368540523589047,1
GFC,1006102002.0,7,3.5447820630291087,1
GFC,1006102002.0,8,3.5481725986156523,1
GFC,1006102002.0,9,3.5493868565034044,1
GFC,1006102002.0,10,3.549797057645953,1
GFC,1006102002.0,11,3.5499316225476205,1
GFC,1006102002.0,12,3.549976026326526,1
NFC,1005102191.0,1,4.754401372132747,1
NFC,1005102191.0,2,4.793994857978437,1
NFC,1005102191.0,3,4.895935886051461,1
NFC,1005102191.0,4,4.972133512798462,1
NFC,1005102191.0,5,5.016468158134152,1
NFC,1005102191.0,6,5.030785205558153,1
NFC,1005102191.0,7,5.041079853520895,1
NFC,1005102191.0,8,5.045437664889125,1
NFC,1005102191.0,9,5.047655606497488,1
NFC,1005102191.0,10,5.0487822941872595,1
NFC,1005102191.0,11,5.049364177786403,1
NFC,1005102191.0,12,5.04968195128532,1
NFC,1006102275.0,1,4.737842922988862,1
NFC,1006102275.0,2,4.738353593503871,1
NFC,1006102275.0,3,4.738948804263629,1
NFC,1006102275.0,4,4.7396347097694935,1
NFC,1006102275.0,5,4.740483914590733,1
NFC,1006102275.0,6,4.741490099127685,1
NFC,1006102275.0,7,4.7428981188749555,1
NFC,1006102275.0,8,4.801755814301575,1
NFC,1006102275.0,9,4.828773063297952,1
NFC,1006102275.0,10,4.88068313788174,1
NFC,1006102275.0,11,4.885995294192147,1
NFC,1006102275.0,12,4.89303204776144,1
GFC,2012104303.0,1,0.4681556859161393,1
GFC,2012104303.0,2,0.47454349988899996,1
GFC,2012104303.0,3,0.4775942908403835,1
GFC,2012104303.0,4,0.4790633432268937,1
GFC,2012104303.0,5,0.4799867114337605,1
GFC,2012104303.0,6,0.48040517039175856,1
GFC,2012104303.0,7,0.4806277473810548,1
GFC,2012104303.0,8,0.4807734306904769,1
GFC,2012104303.0,9,0.4808614407392964,1
GFC,2012104303.0,10,0.48091588145962505,1
GFC,2012104303.0,11,0.480933502691226,1
GFC,2012104303.0,12,0.48094770940756354,1
GFC,2012104921.0,1,0.07915837751216447,1
GFC,2012104921.0,2,0.0791634527381403,1
GFC,2012104921.0,3,0.0791654445529276,1
GFC,2012104921.0,4,0.07916635490884044,1
GFC,2012104921.0,5,0.07916672005007712,1
GFC,2012104921.0,6,0.07916686984829176,1
GFC,2012104921.0,7,0.0791669423277328,1
GFC,2012104921.0,8,0.07916698393225984,1
GFC,2012104921.0,9,0.07916700398821777,1
GFC,2012104921.0,10,0.07916701463807062,1
GFC,2012104921.0,11,0.07916702085921844,1
GFC,2012104921.0,12,0.07916702172024921,1
GFC,1005102191.0,1,3.6774416449946044,1
GFC,1005102191.0,2,3.7107698850490465,1
GFC,1005102191.0,3,3.729417463336099,1
GFC,1005102191.0,4,3.7553358495719644,1
GFC,1005102191.0,5,3.7694862220562553,1
GFC,1005102191.0,6,3.776060144076417,1
GFC,1005102191.0,7,3.7821769993106393,1
GFC,1005102191.0,8,3.7886692403601714,1
GFC,1005102191.0,9,3.7923049280472014,1
GFC,1005102191.0,10,3.7959143347375823,1
GFC,1005102191.0,11,3.798943533780093,1
GFC,1005102191.0,12,3.8016331632886247,1
GFC,1006102036.0,1,0.8231936221817929,1
GFC,1006102036.0,2,0.8259537417664393,1
GFC,1006102036.0,3,0.8273026076643739,1
GFC,1006102036.0,4,0.8279826351356747,1
GFC,1006102036.0,5,0.8284052520766958,1
GFC,1006102036.0,6,0.8286363101331042,1
GFC,1006102036.0,7,0.8287674535551732,1
GFC,1006102036.0,8,0.8288638275256023,1
GFC,1006102036.0,9,0.8289286544942808,1
GFC,1006102036.0,10,0.8289747136129975,1
GFC,1006102036.0,11,0.8289805131604261,1
GFC,1006102036.0,12,0.8289872411185262,1
GFC,1006102275.0,1,1.6280717985785498,1
GFC,1006102275.0,2,1.6455716205462667,1
GFC,1006102275.0,3,1.6541265308988038,1
GFC,1006102275.0,4,1.6639862632389346,1
GFC,1006102275.0,5,1.6685616883147023,1
GFC,1006102275.0,6,1.6704862293812308,1
GFC,1006102275.0,7,1.6721218725745393,1
GFC,1006102275.0,8,1.6736800945516201,1
GFC,1006102275.0,9,1.6744827609872464,1
GFC,1006102275.0,10,1.675215083592195,1
GFC,1006102275.0,11,1.6757792498215505,1
GFC,1006102275.0,12,1.6762375616848944,1
NFC,2011114027.0,1,0.08182265218910328,1
NFC,2011114027.0,2,0.08182268693112447,1
NFC,2011114027.0,3,0.08182272167239792,1
NFC,2011114027.0,4,0.08182275641292364,1
NFC,2011114027.0,5,0.08182279115270168,1
NFC,2011114027.0,6,0.08182282589173202,1
NFC,2011114027.0,7,0.08182286063001473,1
NFC,2011114027.0,8,0.0818228953675498,1
NFC,2011114027.0,9,0.08182293010433728,1
NFC,2011114027.0,10,0.08182296484037718,1
NFC,2011114027.0,11,0.08182299957566953,1
NFC,2011114027.0,12,0.08182303460600943,1
NFC,1006102213.0,1,5.548435754155759,1
NFC,1006102213.0,2,5.549183844973793,1
NFC,1006102213.0,3,5.549928401539797,1
NFC,1006102213.0,4,5.550669448840376,1
NFC,1006102213.0,5,5.551407011627155,1
NFC,1006102213.0,6,5.5521411144195385,1
NFC,1006102213.0,7,5.552871781507416,1
NFC,1006102213.0,8,5.55359903695385,1
NFC,1006102213.0,9,5.554322904597714,1
NFC,1006102213.0,10,5.555043408056303,1
NFC,1006102213.0,11,5.555760570727891,1
NFC,1006102213.0,12,5.5564830820887785,1
NFC,1006102217.0,1,17.993675808306694,1
NFC,1006102217.0,2,17.987216324837746,1
NFC,1006102217.0,3,17.980777671106583,1
NFC,1006102217.0,4,17.974359746521667,1
NFC,1006102217.0,5,17.967962451138145,1
NFC,1006102217.0,6,17.961585685652626,1
NFC,1006102217.0,7,17.955229351398064,1
NFC,1006102217.0,8,17.948893350338654,1
NFC,1006102217.0,9,17.942577585064807,1
NFC,1006102217.0,10,17.936281958788154,1
NFC,1006102217.0,11,17.930006375336596,1
NFC,1006102217.0,12,17.923732642213217,1
KFC,1006102213.0,1,5.873391226710812,1
KFC,1006102213.0,2,5.873196638569752,1
