,FACTCode,COMP_ITEM_CODE,MthNum,RM Cost,retain_flag,Available_1_to_12
1666,GFC,2012114290.0,11,0.1779961233445105,1.0,True
1667,GFC,2012114290.0,12,0.1779977068140889,1.0,True
1668,GFC,2012114291.0,1,0.1306050023538618,1.0,True
1669,GFC,2012114291.0,2,0.1307223753543827,1.0,True
1670,GFC,2012114291.0,3,0.1308052528908817,1.0,True
1671,GFC,2012114291.0,4,0.1308736540009155,1.0,True
1672,GFC,2012114291.0,5,0.1309236506811449,1.0,True
1673,GFC,2012114291.0,6,0.1309553469201638,1.0,True
1674,GFC,2012114291.0,7,0.1309709927356601,1.0,True
1675,GFC,2012114291.0,8,0.130980910411087,1.0,True
1676,GFC,2012114291.0,9,0.1309877345596973,1.0,True
1677,GFC,2012114291.0,10,0.130992659340886,1.0,True
1678,GFC,2012114291.0,11,0.1309953227641457,1.0,True
1679,GFC,2012114291.0,12,0.1309965432534715,1.0,True
1680,GFC,2012114292.0,1,0.1374243374613481,1.0,True
1681,GFC,2012114292.0,2,0.1368760142541734,1.0,True
1682,GFC,2012114292.0,3,0.1366579441003566,1.0,True
1683,GFC,2012114292.0,4,0.136561656171117,1.0,True
1684,GFC,2012114292.0,5,0.1365179361139927,1.0,True
1685,GFC,2012114292.0,6,0.1365045367649184,1.0,True
1686,GFC,2012114292.0,7,0.1365013300398435,1.0,True
1687,GFC,2012114292.0,8,0.1365003969129608,1.0,True
1688,GFC,2012114292.0,9,0.1365000883833226,1.0,True
1689,GFC,2012114292.0,10,0.1365000157671089,1.0,True
1690,GFC,2012114292.0,11,0.1365000025354152,1.0,True
1691,GFC,2012114292.0,12,0.136500000468937,1.0,True
1692,GFC,2012114306.0,1,0.4579552293748645,1.0,True
1693,GFC,2012114306.0,2,0.4643991139606391,1.0,True
1694,GFC,2012114306.0,3,0.4688345172080725,1.0,True
1695,GFC,2012114306.0,4,0.4715424450584943,1.0,True
1696,GFC,2012114306.0,5,0.474609439155961,1.0,True
1697,GFC,2012114306.0,6,0.4758329067262253,1.0,True
1698,GFC,2012114306.0,7,0.476813496788398,1.0,True
1699,GFC,2012114306.0,8,0.4779434447727683,1.0,True
1700,GFC,2012114306.0,9,0.4784549845497304,1.0,True
1701,GFC,2012114306.0,10,0.4788034257803614,1.0,True
1702,GFC,2012114306.0,11,0.4791813044281255,1.0,True
1703,GFC,2012114306.0,12,0.4793550984823042,1.0,True
1704,GFC,2012114308.0,1,0.5850611675911354,1.0,True
1705,GFC,2012114308.0,2,0.5898649605431912,1.0,True
1706,GFC,2012114308.0,3,0.5909421198913801,1.0,True
1707,GFC,2012114308.0,4,0.5911858498525563,1.0,True
1708,GFC,2012114308.0,5,0.5912307874670973,1.0,True
1709,GFC,2012114308.0,6,0.5912414600644859,1.0,True
1710,GFC,2012114308.0,7,0.5912449791889709,1.0,True
1711,GFC,2012114308.0,8,0.5912465790872186,1.0,True
1712,GFC,2012114308.0,9,0.5912471016049026,1.0,True
1713,GFC,2012114308.0,10,0.5912472957982869,1.0,True
1714,GFC,2012114308.0,11,0.5912473751888575,1.0,True
1715,GFC,2012114308.0,12,0.5912473892654934,1.0,True
1716,GFC,2012114488.0,1,0.7069118265486726,1.0,True
1717,GFC,2012114488.0,2,0.7069118265486726,1.0,True
1718,GFC,2012114488.0,3,0.7069118265486726,1.0,True
1719,GFC,2012114488.0,4,0.7069118265486726,1.0,True
1720,GFC,2012114488.0,5,0.7069118265486726,1.0,True
1721,GFC,2012114488.0,6,0.7069118265486726,1.0,True
1722,GFC,2012114488.0,7,0.7069118265486726,1.0,True
1723,GFC,2012114488.0,8,0.7069118265486726,1.0,True
1724,GFC,2012114488.0,9,0.7069118265486726,1.0,True
1725,GFC,2012114488.0,10,0.7069118265486726,1.0,True
1726,GFC,2012114488.0,11,0.7069118265486726,1.0,True
1727,GFC,2012114488.0,12,0.7069118265486726,1.0,True
1728,GFC,2012114496.0,1,0.1365528797493266,1.0,True
1729,GFC,2012114496.0,2,0.1370612558295037,1.0,True
1730,GFC,2012114496.0,3,0.1375533236443923,1.0,True
1731,GFC,2012114496.0,4,0.1379935705429611,1.0,True
1732,GFC,2012114496.0,5,0.1384493261614013,1.0,True
1733,GFC,2012114496.0,6,0.1388247488714693,1.0,True
1734,GFC,2012114496.0,7,0.1391606952632203,1.0,True
1735,GFC,2012114496.0,8,0.1395285054079504,1.0,True
1736,GFC,2012114496.0,9,0.139857184604958,1.0,True
1737,GFC,2012114496.0,10,0.1402108326870054,1.0,True
1738,GFC,2012114496.0,11,0.1407201469277982,1.0,True
1739,GFC,2012114496.0,12,0.1412388572356026,1.0,True
1740,GFC,2012114588.0,1,0.7262554025438557,1.0,True
1741,GFC,2012114588.0,2,0.7519613291437061,1.0,True
1742,GFC,2012114588.0,3,0.7599485339805542,1.0,True
1743,GFC,2012114588.0,4,0.7710522121635981,1.0,True
1744,GFC,2012114588.0,5,0.7843412572245253,1.0,True
1745,GFC,2012114588.0,6,0.793010547475877,1.0,True
1746,GFC,2012114588.0,7,0.8010189432935488,1.0,True
1747,GFC,2012114588.0,8,0.8055912055773322,1.0,True
1748,GFC,2012114588.0,9,0.8089903849165059,1.0,True
1749,GFC,2012114588.0,10,0.8128555275436878,1.0,True
1750,GFC,2012114588.0,11,0.8156668532160107,1.0,True
1751,GFC,2012114588.0,12,0.8179187282552903,1.0,True
1752,GFC,2012114601.0,1,0.087727164914644,1.0,True
1753,GFC,2012114601.0,2,0.0877418464914499,1.0,True
1754,GFC,2012114601.0,3,0.0877508654218876,1.0,True
1755,GFC,2012114601.0,4,0.0877598722780317,1.0,True
1756,GFC,2012114601.0,5,0.0881583555421673,1.0,True
1757,GFC,2012114601.0,6,0.0896490452795596,1.0,True
1758,GFC,2012114601.0,7,0.0912017392175962,1.0,True
1759,GFC,2012114601.0,8,0.0923254238245967,1.0,True
1760,GFC,2012114601.0,9,0.0933387868485876,1.0,True
1761,GFC,2012114601.0,10,0.0941261147179708,1.0,True
1762,GFC,2012114601.0,11,0.0944359360652018,1.0,True
1763,GFC,2012114601.0,12,0.0944388441952875,1.0,True
1764,GFC,2012114604.0,1,0.0935842563741768,1.0,True
1765,GFC,2012114604.0,2,0.0927147748880574,1.0,True
1766,GFC,2012114604.0,3,0.0920859606333797,1.0,True
1767,GFC,2012114604.0,4,0.0914741023361659,1.0,True
1768,GFC,2012114604.0,5,0.090836895110756,1.0,True
1769,GFC,2012114604.0,6,0.0903588607664412,1.0,True
1770,GFC,2012114604.0,7,0.0899522637016556,1.0,True
1771,GFC,2012114604.0,8,0.0894555317889673,1.0,True
1772,GFC,2012114604.0,9,0.0890142830772535,1.0,True
1773,GFC,2012114604.0,10,0.0886729731375148,1.0,True
1774,GFC,2012114604.0,11,0.0883932290725394,1.0,True
1775,GFC,2012114604.0,12,0.0881941996324118,1.0,True
1776,GFC,2012114605.0,1,0.0881072950579376,1.0,True
1777,GFC,2012114605.0,2,0.087533357250994,1.0,True
1778,GFC,2012114605.0,3,0.0870827589991455,1.0,True
1779,GFC,2012114605.0,4,0.0867361507497119,1.0,True
1780,GFC,2012114605.0,5,0.0864507657035858,1.0,True
1781,GFC,2012114605.0,6,0.0862088094356417,1.0,True
1782,GFC,2012114605.0,7,0.0860082389767411,1.0,True
1783,GFC,2012114605.0,8,0.0858303675313223,1.0,True
1784,GFC,2012114605.0,9,0.0856738561167426,1.0,True
1785,GFC,2012114605.0,10,0.0855518264348111,1.0,True
1786,GFC,2012114605.0,11,0.0854514272213369,1.0,True
1787,GFC,2012114605.0,12,0.0853665405075387,1.0,True
1788,GFC,2012114607.0,1,0.0974193606177186,1.0,True
1789,GFC,2012114607.0,2,0.0985372351367374,1.0,True
1790,GFC,2012114607.0,3,0.0991915252062695,1.0,True
1791,GFC,2012114607.0,4,0.0995741294008807,1.0,True
1792,GFC,2012114607.0,5,0.0997656564849783,1.0,True
1793,GFC,2012114607.0,6,0.0999001316930001,1.0,True
1794,GFC,2012114607.0,7,0.0999854667139327,1.0,True
1795,GFC,2012114607.0,8,0.1000269897794499,1.0,True
1796,GFC,2012114607.0,9,0.1000479663723491,1.0,True
1797,GFC,2012114607.0,10,0.1000583158897964,1.0,True
1798,GFC,2012114607.0,11,0.1000633545039624,1.0,True
1799,GFC,2012114607.0,12,0.1000660137678087,1.0,True
1800,GFC,2012114608.0,1,0.0878227150905635,1.0,True
1801,GFC,2012114608.0,2,0.0880025418429754,1.0,True
1802,GFC,2012114608.0,3,0.0881695176486238,1.0,True
1803,GFC,2012114608.0,4,0.0883535748004766,1.0,True
1804,GFC,2012114608.0,5,0.0884293074349599,1.0,True
1805,GFC,2012114608.0,6,0.0885912826438042,1.0,True
1806,GFC,2012114608.0,7,0.0887721702275154,1.0,True
1807,GFC,2012114608.0,8,0.0888391816221951,1.0,True
1808,GFC,2012114608.0,9,0.0889127906852573,1.0,True
1809,GFC,2012114608.0,10,0.0890040693301786,1.0,True
1810,GFC,2012114608.0,11,0.0890870454570693,1.0,True
1811,GFC,2012114608.0,12,0.0891573026741446,1.0,True
1812,GFC,2012114618.0,1,0.15,1.0,True
1813,GFC,2012114618.0,2,0.15,1.0,True
1814,GFC,2012114618.0,3,0.15,1.0,True
1815,GFC,2012114618.0,4,0.15,1.0,True
1816,GFC,2012114618.0,5,0.15,1.0,True
1817,GFC,2012114618.0,6,0.15,1.0,True
1818,GFC,2012114618.0,7,0.15,1.0,True
1819,GFC,2012114618.0,8,0.15,1.0,True
1820,GFC,2012114618.0,9,0.15,1.0,True
1821,GFC,2012114618.0,10,0.15,1.0,True
1822,GFC,2012114618.0,11,0.15,1.0,True
1823,GFC,2012114618.0,12,0.15,1.0,True
1824,GFC,2012114620.0,1,0.15,1.0,True
1825,GFC,2012114620.0,2,0.15,1.0,True
1826,GFC,2012114620.0,3,0.15,1.0,True
1827,GFC,2012114620.0,4,0.15,1.0,True
1828,GFC,2012114620.0,5,0.15,1.0,True
1829,GFC,2012114620.0,6,0.15,1.0,True
1830,GFC,2012114620.0,7,0.15,1.0,True
1831,GFC,2012114620.0,8,0.15,1.0,True
1832,GFC,2012114620.0,9,0.15,1.0,True
1833,GFC,2012114620.0,10,0.15,1.0,True
1834,GFC,2012114620.0,11,0.15,1.0,True
1835,GFC,2012114620.0,12,0.15,1.0,True
1836,GFC,2012114624.0,1,0.0929424990877892,1.0,True
1837,GFC,2012114624.0,2,0.0914552240910282,1.0,True
1838,GFC,2012114624.0,3,0.0900972339388754,1.0,True
1839,GFC,2012114624.0,4,0.089023387515172,1.0,True
1840,GFC,2012114624.0,5,0.088076958367843,1.0,True
1841,GFC,2012114624.0,6,0.087246638877274,1.0,True
1842,GFC,2012114624.0,7,0.0863376064202453,1.0,True
1843,GFC,2012114624.0,8,0.0854803676956992,1.0,True
1844,GFC,2012114624.0,9,0.0847918426456438,1.0,True
1845,GFC,2012114624.0,10,0.0842422354613675,1.0,True
1846,GFC,2012114624.0,11,0.0837474250366019,1.0,True
1847,GFC,2012114624.0,12,0.0832251794645929,1.0,True
1848,GFC,2012114625.0,1,0.0866850234312117,1.0,True
1849,GFC,2012114625.0,2,0.0832485744056946,1.0,True
1850,GFC,2012114625.0,3,0.0815406343981696,1.0,True
1851,GFC,2012114625.0,4,0.0806574878747867,1.0,True
1852,GFC,2012114625.0,5,0.0803015402840243,1.0,True
1853,GFC,2012114625.0,6,0.0801433456303687,1.0,True
1854,GFC,2012114625.0,7,0.080075748896725,1.0,True
1855,GFC,2012114625.0,8,0.080035706815942,1.0,True
1856,GFC,2012114625.0,9,0.0800162880928007,1.0,True
1857,GFC,2012114625.0,10,0.0800075498494382,1.0,True
1858,GFC,2012114625.0,11,0.0800039014022651,1.0,True
1859,GFC,2012114625.0,12,0.0800020519220227,1.0,True
1860,GFC,2012114626.0,1,0.0899345577357362,1.0,True
1861,GFC,2012114626.0,2,0.0911440259986135,1.0,True
1862,GFC,2012114626.0,3,0.0918896022555069,1.0,True
1863,GFC,2012114626.0,4,0.0927526360082431,1.0,True
1864,GFC,2012114626.0,5,0.0934236071741847,1.0,True
1865,GFC,2012114626.0,6,0.0941300468007371,1.0,True
1866,GFC,2012114626.0,7,0.0947069902557531,1.0,True
1867,GFC,2012114626.0,8,0.0953320930873596,1.0,True
1868,GFC,2012114626.0,9,0.0959651999836736,1.0,True
1869,GFC,2012114626.0,10,0.0964760064696911,1.0,True
1870,GFC,2012114626.0,11,0.0969081743540493,1.0,True
1871,GFC,2012114626.0,12,0.0972876857187173,1.0,True
1872,GFC,2012114629.0,1,0.1179140616338411,1.0,True
1873,GFC,2012114629.0,2,0.1184508696861592,1.0,True
1874,GFC,2012114629.0,3,0.118686062474936,1.0,True
1875,GFC,2012114629.0,4,0.1187825293544559,1.0,True
1876,GFC,2012114629.0,5,0.1188267202220915,1.0,True
1877,GFC,2012114629.0,6,0.1188655834806344,1.0,True
1878,GFC,2012114629.0,7,0.1188758659833891,1.0,True
1879,GFC,2012114629.0,8,0.1189184679347188,1.0,True
1880,GFC,2012114629.0,9,0.118939518864961,1.0,True
1881,GFC,2012114629.0,10,0.1189590370369287,1.0,True
1882,GFC,2012114629.0,11,0.1189733998295727,1.0,True
1883,GFC,2012114629.0,12,0.1189826098224354,1.0,True
1884,GFC,2012114657.0,1,0.0864153014790795,1.0,True
1885,GFC,2012114657.0,2,0.0842755752320803,1.0,True
1886,GFC,2012114657.0,3,0.0827890604367602,1.0,True
1887,GFC,2012114657.0,4,0.0817097282345317,1.0,True
1888,GFC,2012114657.0,5,0.0810960534793409,1.0,True
1889,GFC,2012114657.0,6,0.0807237871204258,1.0,True
1890,GFC,2012114657.0,7,0.0805271014175602,1.0,True
1891,GFC,2012114657.0,8,0.080351129213118,1.0,True
1892,GFC,2012114657.0,9,0.0802267511823017,1.0,True
1893,GFC,2012114657.0,10,0.0801472878833823,1.0,True
1894,GFC,2012114657.0,11,0.0800997305558929,1.0,True
1895,GFC,2012114657.0,12,0.0800745128211613,1.0,True
1896,GFC,2012114658.0,1,0.0153137732937941,1.0,True
1897,GFC,2012114658.0,2,0.0152162896398719,1.0,True
1898,GFC,2012114658.0,3,0.0151478523667502,1.0,True
1899,GFC,2012114658.0,4,0.0150833797156466,1.0,True
1900,GFC,2012114658.0,5,0.0150187421824275,1.0,True
1901,GFC,2012114658.0,6,0.0149718341121765,1.0,True
1902,GFC,2012114658.0,7,0.0149331967313608,1.0,True
1903,GFC,2012114658.0,8,0.0148880315364644,1.0,True
1904,GFC,2012114658.0,9,0.0148497393772981,1.0,True
1905,GFC,2012114658.0,10,0.0148213819877625,1.0,True
1906,GFC,2012114658.0,11,0.0147991053789952,1.0,True
1907,GFC,2012114658.0,12,0.0147838139889417,1.0,True
1908,GFC,2012114662.0,1,0.0969922138192425,1.0,True
1909,GFC,2012114662.0,2,0.0964601016257922,1.0,True
1910,GFC,2012114662.0,3,0.0963898904390972,1.0,True
1911,GFC,2012114662.0,4,0.0963218276053837,1.0,True
1912,GFC,2012114662.0,5,0.0962549221400909,1.0,True
1913,GFC,2012114662.0,6,0.0961826331089055,1.0,True
1914,GFC,2012114662.0,7,0.0960474809851595,1.0,True
1915,GFC,2012114662.0,8,0.0958578914603925,1.0,True
1916,GFC,2012114662.0,9,0.0956721413924517,1.0,True
1917,GFC,2012114662.0,10,0.0955199313856782,1.0,True
1918,GFC,2012114662.0,11,0.0949373441896588,1.0,True
1919,GFC,2012114662.0,12,0.0940912882156603,1.0,True
1920,GFC,2012114663.0,1,0.0967408204521977,1.0,True
1921,GFC,2012114663.0,2,0.0961186278488725,1.0,True
1922,GFC,2012114663.0,3,0.0958131024905487,1.0,True
1923,GFC,2012114663.0,4,0.0953679067648299,1.0,True
1924,GFC,2012114663.0,5,0.0949663590087461,1.0,True
1925,GFC,2012114663.0,6,0.0946794930025305,1.0,True
1926,GFC,2012114663.0,7,0.0945023502055275,1.0,True
1927,GFC,2012114663.0,8,0.0939966925159491,1.0,True
1928,GFC,2012114663.0,9,0.0938616901391282,1.0,True
1929,GFC,2012114663.0,10,0.0937521314219435,1.0,True
1930,GFC,2012114663.0,11,0.093312106232419,1.0,True
1931,GFC,2012114663.0,12,0.0927353602595963,1.0,True
1932,GFC,2012114666.0,1,0.1228146887431315,1.0,True
1933,GFC,2012114666.0,2,0.1218084573736109,1.0,True
1934,GFC,2012114666.0,3,0.1212172745013757,1.0,True
1935,GFC,2012114666.0,4,0.1209045479593269,1.0,True
1936,GFC,2012114666.0,5,0.1205947253391365,1.0,True
1937,GFC,2012114666.0,6,0.1203974321149625,1.0,True
1938,GFC,2012114666.0,7,0.1202610389397188,1.0,True
1939,GFC,2012114666.0,8,0.1201552251488018,1.0,True
1940,GFC,2012114666.0,9,0.1200874471368439,1.0,True
1941,GFC,2012114666.0,10,0.1200460358295115,1.0,True
1942,GFC,2012114666.0,11,0.1200275283695872,1.0,True
1943,GFC,2012114666.0,12,0.1200170761883503,1.0,True
1944,GFC,2012114667.0,1,0.1207904001640304,1.0,True
1945,GFC,2012114667.0,2,0.1204082038431813,1.0,True
1946,GFC,2012114667.0,3,0.1202108715405906,1.0,True
1947,GFC,2012114667.0,4,0.1201161870192805,1.0,True
1948,GFC,2012114667.0,5,0.1200584095441584,1.0,True
1949,GFC,2012114667.0,6,0.120030183336381,1.0,True
1950,GFC,2012114667.0,7,0.1200143731396721,1.0,True
1951,GFC,2012114667.0,8,0.1200056960701859,1.0,True
1952,GFC,2012114667.0,9,0.120001892245016,1.0,True
1953,GFC,2012114667.0,10,0.1200005117291756,1.0,True
1954,GFC,2012114667.0,11,0.1200001498564347,1.0,True
1955,GFC,2012114667.0,12,0.1200000440825009,1.0,True
1956,GFC,2012114801.0,1,0.0375588457602576,1.0,True
1957,GFC,2012114801.0,2,0.0375741635587388,1.0,True
1958,GFC,2012114801.0,3,0.0375909667422165,1.0,True
1959,GFC,2012114801.0,4,0.0376123726069528,1.0,True
1960,GFC,2012114801.0,5,0.0376339884919406,1.0,True
1961,GFC,2012114801.0,6,0.0376553596647556,1.0,True
1962,GFC,2012114801.0,7,0.0376781872516713,1.0,True
1963,GFC,2012114801.0,8,0.0377005652260416,1.0,True
1964,GFC,2012114801.0,9,0.0377216525598344,1.0,True
1965,GFC,2012114801.0,10,0.0377413259035329,1.0,True
1966,GFC,2012114801.0,11,0.0377578751343591,1.0,True
1967,GFC,2012114801.0,12,0.0377755980001558,1.0,True
1968,GFC,2012114802.0,1,0.051,1.0,True
1969,GFC,2012114802.0,2,0.0509999999999999,1.0,True
1970,GFC,2012114802.0,3,0.051,1.0,True
1971,GFC,2012114802.0,4,0.051,1.0,True
1972,GFC,2012114802.0,5,0.0509999999999999,1.0,True
1973,GFC,2012114802.0,6,0.051,1.0,True
1974,GFC,2012114802.0,7,0.0509999999999999,1.0,True
1975,GFC,2012114802.0,8,0.0509999999999999,1.0,True
1976,GFC,2012114802.0,9,0.0509999999999999,1.0,True
1977,GFC,2012114802.0,10,0.0509999999999999,1.0,True
1978,GFC,2012114802.0,11,0.051,1.0,True
1979,GFC,2012114802.0,12,0.051,1.0,True
1980,GFC,2012114901.0,1,0.1299659301734032,1.0,True
1981,GFC,2012114901.0,2,0.1299890295087935,1.0,True
1982,GFC,2012114901.0,3,0.1299964372472547,1.0,True
1983,GFC,2012114901.0,4,0.1299989581332601,1.0,True
1984,GFC,2012114901.0,5,0.1299997115564827,1.0,True
1985,GFC,2012114901.0,6,0.1299999275185225,1.0,True
1986,GFC,2012114901.0,7,0.1299999839032973,1.0,True
1987,GFC,2012114901.0,8,0.1299999972435172,1.0,True
1988,GFC,2012114901.0,9,0.1299999995730884,1.0,True
1989,GFC,2012114901.0,10,0.1299999999527865,1.0,True
1990,GFC,2012114901.0,11,0.1299999999960884,1.0,True
1991,GFC,2012114901.0,12,0.1299999999997896,1.0,True
1992,GFC,2012114902.0,1,0.129851960536903,1.0,True
1993,GFC,2012114902.0,2,0.1299067502426395,1.0,True
1994,GFC,2012114902.0,3,0.1299397968989986,1.0,True
1995,GFC,2012114902.0,4,0.1299623264364366,1.0,True
1996,GFC,2012114902.0,5,0.129976600551492,1.0,True
1997,GFC,2012114902.0,6,0.1299859290710155,1.0,True
1998,GFC,2012114902.0,7,0.1299913732813846,1.0,True
1999,GFC,2012114902.0,8,0.1299951924928626,1.0,True
2000,GFC,2012114902.0,9,0.1299972809838218,1.0,True
2001,GFC,2012114902.0,10,0.1299985269327453,1.0,True
2002,GFC,2012114902.0,11,0.1299991874576661,1.0,True
2003,GFC,2012114902.0,12,0.1299995292209652,1.0,True
2004,GFC,2012114903.0,1,0.1229204641053671,1.0,True
2005,GFC,2012114903.0,2,0.1231104489056686,1.0,True
2006,GFC,2012114903.0,3,0.1232836202045017,1.0,True
2007,GFC,2012114903.0,4,0.1234428947292136,1.0,True
2008,GFC,2012114903.0,5,0.12416008516044,1.0,True
2009,GFC,2012114903.0,6,0.1249218693457086,1.0,True
2010,GFC,2012114903.0,7,0.1255778594805449,1.0,True
2011,GFC,2012114903.0,8,0.1261762785356768,1.0,True
2012,GFC,2012114903.0,9,0.1266532961691529,1.0,True
2013,GFC,2012114903.0,10,0.1270792563904569,1.0,True
2014,GFC,2012114903.0,11,0.1273478574602086,1.0,True
2015,GFC,2012114903.0,12,0.1274542823139283,1.0,True
2016,GFC,2012114904.0,1,0.123496677515609,1.0,True
2017,GFC,2012114904.0,2,0.1241784385841042,1.0,True
2018,GFC,2012114904.0,3,0.1247728322948181,1.0,True
2019,GFC,2012114904.0,4,0.1252617675834341,1.0,True
2020,GFC,2012114904.0,5,0.1257141023109998,1.0,True
2021,GFC,2012114904.0,6,0.1261096684382441,1.0,True
2022,GFC,2012114904.0,7,0.1264935116957292,1.0,True
2023,GFC,2012114904.0,8,0.1268846993122906,1.0,True
2024,GFC,2012114904.0,9,0.127234117185656,1.0,True
2025,GFC,2012114904.0,10,0.1275572510838897,1.0,True
2026,GFC,2012114904.0,11,0.1278022419062855,1.0,True
2027,GFC,2012114904.0,12,0.1279841510180134,1.0,True
2028,GFC,2012114905.0,1,0.1374784875714449,1.0,True
2029,GFC,2012114905.0,2,0.1368876699064495,1.0,True
2030,GFC,2012114905.0,3,0.1367585110372039,1.0,True
2031,GFC,2012114905.0,4,0.1367189030023481,1.0,True
2032,GFC,2012114905.0,5,0.1367081032823054,1.0,True
2033,GFC,2012114905.0,6,0.1367036248650548,1.0,True
2034,GFC,2012114905.0,7,0.1367017239280304,1.0,True
2035,GFC,2012114905.0,8,0.136700732294114,1.0,True
2036,GFC,2012114905.0,9,0.1367003834983619,1.0,True
2037,GFC,2012114905.0,10,0.1367002040802874,1.0,True
2038,GFC,2012114905.0,11,0.1367001209502732,1.0,True
2039,GFC,2012114905.0,12,0.1367000735431386,1.0,True
2040,GFC,2012114907.0,1,0.1262027489038658,1.0,True
2041,GFC,2012114907.0,2,0.1260123943658024,1.0,True
2042,GFC,2012114907.0,3,0.1258727284136089,1.0,True
2043,GFC,2012114907.0,4,0.1257826733013094,1.0,True
2044,GFC,2012114907.0,5,0.1257154805804799,1.0,True
2045,GFC,2012114907.0,6,0.125667006165705,1.0,True
2046,GFC,2012114907.0,7,0.1256254940677489,1.0,True
2047,GFC,2012114907.0,8,0.1255851813669937,1.0,True
2048,GFC,2012114907.0,9,0.1255565596593625,1.0,True
2049,GFC,2012114907.0,10,0.1255374220694902,1.0,True
2050,GFC,2012114907.0,11,0.125522280158852,1.0,True
2051,GFC,2012114907.0,12,0.1255101663083557,1.0,True
2052,GFC,2012114913.0,1,0.0002722940776038121,1.0,True
2053,GFC,2012114913.0,2,0.0002722940776038121,1.0,True
2054,GFC,2012114913.0,3,0.0002722940776038121,1.0,True
2055,GFC,2012114913.0,4,0.0002722940776038121,1.0,True
2056,GFC,2012114913.0,5,0.0002722940776038121,1.0,True
2057,GFC,2012114913.0,6,0.0002722940776038121,1.0,True
2058,GFC,2012114913.0,7,0.0002722940776038121,1.0,True
2059,GFC,2012114913.0,8,0.0002722940776038121,1.0,True
2060,GFC,2012114913.0,9,0.0002722940776038121,1.0,True
2061,GFC,2012114913.0,10,0.0002722940776038121,1.0,True
2062,GFC,2012114913.0,11,0.0002722940776038121,1.0,True
2063,GFC,2012114913.0,12,0.0002722940776038121,1.0,True
2064,GFC,2012114915.0,1,0.1256036589162642,1.0,True
2065,GFC,2012114915.0,2,0.1272925250820385,1.0,True
2066,GFC,2012114915.0,3,0.1281030053542445,1.0,True
2067,GFC,2012114915.0,4,0.1295923364253596,1.0,True
2068,GFC,2012114915.0,5,0.1303865003312525,1.0,True
2069,GFC,2012114915.0,6,0.1310842789239166,1.0,True
2070,GFC,2012114915.0,7,0.1317170070482745,1.0,True
2071,GFC,2012114915.0,8,0.1323090439166048,1.0,True
2072,GFC,2012114915.0,9,0.1328154236716534,1.0,True
2073,GFC,2012114915.0,10,0.1332028615150873,1.0,True
2074,GFC,2012114915.0,11,0.1335869129067264,1.0,True
2075,GFC,2012114915.0,12,0.1339650014459466,1.0,True
2076,GFC,2012114935.0,1,0.1284942479170279,1.0,True
2077,GFC,2012114935.0,2,0.1288359107904019,1.0,True
2078,GFC,2012114935.0,3,0.1291775375471207,1.0,True
2079,GFC,2012114935.0,4,0.1295761655990058,1.0,True
2080,GFC,2012114935.0,5,0.1299192521691737,1.0,True
2081,GFC,2012114935.0,6,0.1302372427662467,1.0,True
2082,GFC,2012114935.0,7,0.1304770372061131,1.0,True
2083,GFC,2012114935.0,8,0.1307591945049356,1.0,True
2084,GFC,2012114935.0,9,0.1310487762320522,1.0,True
2085,GFC,2012114935.0,10,0.1313174825876932,1.0,True
2086,GFC,2012114935.0,11,0.1315122192003034,1.0,True
2087,GFC,2012114935.0,12,0.1316909124430747,1.0,True
2088,GFC,2012114936.0,1,0.1319265794148354,1.0,True
2089,GFC,2012114936.0,2,0.1342360016815032,1.0,True
2090,GFC,2012114936.0,3,0.1361951541624356,1.0,True
2091,GFC,2012114936.0,4,0.1383906574431052,1.0,True
2092,GFC,2012114936.0,5,0.140021481981981,1.0,True
2093,GFC,2012114936.0,6,0.1413699085622389,1.0,True
2094,GFC,2012114936.0,7,0.1421965315239804,1.0,True
2095,GFC,2012114936.0,8,0.14312742664168,1.0,True
2096,GFC,2012114936.0,9,0.1439128540540487,1.0,True
2097,GFC,2012114936.0,10,0.1445260778372101,1.0,True
2098,GFC,2012114936.0,11,0.1449387318723932,1.0,True
2099,GFC,2012114936.0,12,0.1452695029521583,1.0,True
2100,GFC,2012114938.0,1,0.119995805708694,1.0,True
2101,GFC,2012114938.0,2,0.1207366366037751,1.0,True
2102,GFC,2012114938.0,3,0.1213479753016271,1.0,True
2103,GFC,2012114938.0,4,0.1219458674701797,1.0,True
2104,GFC,2012114938.0,5,0.1224631579373506,1.0,True
2105,GFC,2012114938.0,6,0.122883352973901,1.0,True
2106,GFC,2012114938.0,7,0.1232532931973,1.0,True
2107,GFC,2012114938.0,8,0.1237371807397694,1.0,True
2108,GFC,2012114938.0,9,0.1242344797857669,1.0,True
2109,GFC,2012114938.0,10,0.1246431441172574,1.0,True
2110,GFC,2012114938.0,11,0.1250886696469464,1.0,True
2111,GFC,2012114938.0,12,0.1254701658663644,1.0,True
2112,GFC,2012114939.0,1,0.1200378959710419,1.0,True
2113,GFC,2012114939.0,2,0.1207589736457638,1.0,True
2114,GFC,2012114939.0,3,0.1213601097048042,1.0,True
2115,GFC,2012114939.0,4,0.1219000496131486,1.0,True
2116,GFC,2012114939.0,5,0.1223831829811838,1.0,True
2117,GFC,2012114939.0,6,0.1227952324013654,1.0,True
2118,GFC,2012114939.0,7,0.1231997289844537,1.0,True
2119,GFC,2012114939.0,8,0.1237139327220747,1.0,True
2120,GFC,2012114939.0,9,0.1242246472888422,1.0,True
