Item Code,Description,Qty,UOM,Line Type,Ingredient,Description.1,UOM.1,Qty.1,Unit Cost,Scrap Factor%,Require QTY
3001351062,HARDEE'S SPICY BREADED TENDER,199.95,KGM,Ingredient,1006102408,CRUSHED BLACK PEPPER1.19 mm,KGM,3.9,36.9608567774368,0,3.9
3001360196,COOKED BEEF KOFTA,100.899999999999,KGM,Ingredient,1001101002,BRAZILIAN BEEF FOREQUARTER,KGM,31.8,14.2041411538684,0,31.8
3001360196,COOKED BEEF KOFTA,100.899999999999,KGM,Ingredient,1001101007,BRAZILIAN BEEF TRIMMING,KGM,36,9.55126225285403,0,36
3001360196,COOKED BEEF KOFTA,100.899999999999,KGM,Ingredient,1001102065,FROZEN ONION CUTS 10 X 10,KGM,6,2.83251107648173,0,6
3001360196,COOKED BEEF KOFTA,100.899999999999,KGM,Ingredient,1006102008,Soya Protein TVP,KGM,4,3.45030087310618,0,4
3001360196,COOKED BEEF KOFTA,100.899999999999,KGM,Ingredient,1006102009,TABLE SALT,KGM,0.9,0.7,0,0.9
3001360196,COOKED BEEF KOFTA,100.899999999999,KGM,Ingredient,1006102011,WHITE PEPPER,KGM,0.1,30.0085873282975,0,0.1
3001360196,COOKED BEEF KOFTA,100.899999999999,KGM,Ingredient,1006102015,PHOSPHATE,KGM,0.5,11.4907503295098,0,0.5
3001360196,COOKED BEEF KOFTA,100.899999999999,KGM,Ingredient,1006102036,SUGAR,KGM,0.4,2.99996344672822,0,0.4
3001360196,COOKED BEEF KOFTA,100.899999999999,KGM,Ingredient,1006102124,EGG POWDER,KGM,2.6,37.7029649300814,0,2.6
3001360196,COOKED BEEF KOFTA,100.899999999999,KGM,Ingredient,1006102155,PIMENTO POWDER,KGM,0.1,44.837682782846,0,0.1
3001360196,COOKED BEEF KOFTA,100.899999999999,KGM,Ingredient,1006102196,NAT FOOD BREADCRUMB 7042 - 222,KGM,5.7,6.18776930369722,0,5.7
3001360196,COOKED BEEF KOFTA,100.899999999999,KGM,Ingredient,1006102560,WATER,KGM,12.8,0.0104880416389431,0,12.8
3001360196,COOKED BEEF KOFTA,100.899999999999,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,8,0.540041222880608,0,8
3001361198,KOFTA SAUDI,303.1,KGM,Ingredient,1001101002,BRAZILIAN BEEF FOREQUARTER,KGM,55,14.2041411538684,0,55
3001361198,KOFTA SAUDI,303.1,KGM,Ingredient,1001101007,BRAZILIAN BEEF TRIMMING,KGM,91,9.55126225285403,0,91
3001361198,KOFTA SAUDI,303.1,KGM,Ingredient,1001103024,Frozen Whole Onion,KGM,19,2.7,0,19
3001361198,KOFTA SAUDI,303.1,KGM,Ingredient,1002102073,PARSLEY,KGM,9,1.7,0,9
3001361198,KOFTA SAUDI,303.1,KGM,Ingredient,1005102057,PALM OIL,KGM,28,4.56024764248463,0,28
3001361198,KOFTA SAUDI,303.1,KGM,Ingredient,1006102009,TABLE SALT,KGM,2,0.7,0,2
3001361198,KOFTA SAUDI,303.1,KGM,Ingredient,1006102010,BLACK PEPPER POWDER,KGM,0.3,24.9885435024324,0,0.3
3001361198,KOFTA SAUDI,303.1,KGM,Ingredient,1006102011,WHITE PEPPER,KGM,0.3,30.0085873282975,0,0.3
3001361198,KOFTA SAUDI,303.1,KGM,Ingredient,1006102014,MONOSODIUM,KGM,0.5,6.44464093218299,0,0.5
3001361198,KOFTA SAUDI,303.1,KGM,Ingredient,1006102017,FLOUR,KGM,11.4,0.629851933888552,0,11.4
3001361198,KOFTA SAUDI,303.1,KGM,Ingredient,1006102032,DEXTROSE,KGM,0.6,4.10968397725914,0,0.6
3001361198,KOFTA SAUDI,303.1,KGM,Ingredient,1006102053,RICE,KGM,14,4.4998325766389,0,14
3001361198,KOFTA SAUDI,303.1,KGM,Ingredient,1006102110,SOYA PROTEIN CONCENTRATE,KGM,2,6.20111215402651,0,2
3001361198,KOFTA SAUDI,303.1,KGM,Ingredient,1006102560,WATER,KGM,14,0.0104880416389431,0,14
3001361198,KOFTA SAUDI,303.1,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,9,0.540041222880608,0,9
3001361198,KOFTA SAUDI,303.1,KGM,Ingredient,3001399982,TUMBORA APPLICATOR,KGM,37,1.07398758876145,0,37
3001361198,KOFTA SAUDI,303.1,KGM,Ingredient,3001399984,BUTTER IN HOUSE,KGM,19,0.69063364191833,0,19
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1001101127,CHICKEN TRIMMING,KGM,765,10.9078071091587,0,765
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1005102057,PALM OIL,KGM,15,4.56024764248463,0,15
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1005102133,LIQUID ONION,KGM,0.7,21.0099656784479,0,0.7
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1006102009,TABLE SALT,KGM,9.5,0.7,0,9.5
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1006102014,MONOSODIUM,KGM,2.1,6.44464093218299,0,2.1
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1006102015,PHOSPHATE,KGM,1.6,11.4907503295098,0,1.6
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1006102017,FLOUR,KGM,30,0.629851933888552,0,30
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1006102020,GARLIC POWDER,KGM,0.8,5.20154856866033,0,0.8
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1006102021,GINGER POWDER,KGM,1.2,15.999999999714,0,1.2
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1006102022,CARAWAY,KGM,1.2,14.9940880793998,0,1.2
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1006102024,CELERY SALT,KGM,1.2,10.3355542517224,0,1.2
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1006102040,DRIED ONION MINCED,KGM,2,10.5365995552541,0,2
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1006102042,ARABIC STARCH,KGM,15,1.99998663489762,0,15
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1006102058,NFC RUSK DYR- FSR 30351,KGM,24,4.41536146237125,0,24
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1006102100,CHILI POWDER,KGM,7.5,21.991813500239,0,7.5
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1006102161,PAKISTANI CHILI POWDER,KGM,4.15,12.9999999999856,0,4.15
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1006102196,NAT FOOD BREADCRUMB 7042 - 222,KGM,210,6.18776930369722,0,210
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1006102410,NEWLYWEDS BREADCRUMB FOR ESCAL,KGM,75,6.65340921607557,0,75
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1006102560,WATER,KGM,64,0.0104880416389431,0,64
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,40,0.540041222880608,0,40
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,3001378952,STRIPS BATTER,KGM,100,0.599632401735582,0,100
3001370192,CHICKEN BURGER,1446.5,KGM,Ingredient,1001101127,CHICKEN TRIMMING,KGM,803,10.9078071091587,0,803
3001370192,CHICKEN BURGER,1446.5,KGM,Ingredient,1006102009,TABLE SALT,KGM,6,0.7,0,6
3001370192,CHICKEN BURGER,1446.5,KGM,Ingredient,1006102014,MONOSODIUM,KGM,1.5,6.44464093218299,0,1.5
3001370192,CHICKEN BURGER,1446.5,KGM,Ingredient,1006102017,FLOUR,KGM,30,0.629851933888552,0,30
3001370192,CHICKEN BURGER,1446.5,KGM,Ingredient,1006102020,GARLIC POWDER,KGM,0.5,5.20154856866033,0,0.5
3001370192,CHICKEN BURGER,1446.5,KGM,Ingredient,1006102021,GINGER POWDER,KGM,1.7,15.999999999714,0,1.7
3001370192,CHICKEN BURGER,1446.5,KGM,Ingredient,1006102022,CARAWAY,KGM,1.7,14.9940880793998,0,1.7
3001370192,CHICKEN BURGER,1446.5,KGM,Ingredient,1006102024,CELERY SALT,KGM,1.4,10.3355542517224,0,1.4
3001370192,CHICKEN BURGER,1446.5,KGM,Ingredient,1006102030,NAT FOOD BREADCRUMB 3969 - 220,KGM,280,6.01625693565325,0,280
3001370192,CHICKEN BURGER,1446.5,KGM,Ingredient,1006102040,DRIED ONION MINCED,KGM,3.7,10.5365995552541,0,3.7
3001370192,CHICKEN BURGER,1446.5,KGM,Ingredient,1006102042,ARABIC STARCH,KGM,25,1.99998663489762,0,25
3001370192,CHICKEN BURGER,1446.5,KGM,Ingredient,1006102058,NFC RUSK DYR- FSR 30351,KGM,30,4.41536146237125,0,30
3001370192,CHICKEN BURGER,1446.5,KGM,Ingredient,1006102560,WATER,KGM,157,0.0104880416389431,0,157
3001370192,CHICKEN BURGER,1446.5,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,57,0.540041222880608,0,57
3001370192,CHICKEN BURGER,1446.5,KGM,Ingredient,3001399984,BUTTER IN HOUSE,KGM,105,0.69063364191833,0,105
3001370193,CHICKEN BURGER ROYAL,746.12,KGM,Ingredient,1001101111,FROZEN CHICKEN SKIN,KGM,60,3.04796882966613,0,60
3001370193,CHICKEN BURGER ROYAL,746.12,KGM,Ingredient,1001101127,CHICKEN TRIMMING,KGM,287,10.9078071091587,0,287
3001370193,CHICKEN BURGER ROYAL,746.12,KGM,Ingredient,1005102133,LIQUID ONION,KGM,0.75,21.0099656784479,0,0.75
3001370193,CHICKEN BURGER ROYAL,746.12,KGM,Ingredient,1006102009,TABLE SALT,KGM,5.5,0.7,0,5.5
3001370193,CHICKEN BURGER ROYAL,746.12,KGM,Ingredient,1006102011,WHITE PEPPER,KGM,0.25,30.0085873282975,0,0.25
3001370193,CHICKEN BURGER ROYAL,746.12,KGM,Ingredient,1006102014,MONOSODIUM,KGM,0.9,6.44464093218299,0,0.9
3001370193,CHICKEN BURGER ROYAL,746.12,KGM,Ingredient,1006102015,PHOSPHATE,KGM,1,11.4907503295098,0,1
3001370193,CHICKEN BURGER ROYAL,746.12,KGM,Ingredient,1006102017,FLOUR,KGM,15,0.629851933888552,0,15
3001370193,CHICKEN BURGER ROYAL,746.12,KGM,Ingredient,1006102019,CORIANDER POWDER,KGM,0.2,11.9927963943382,0,0.2
3001370193,CHICKEN BURGER ROYAL,746.12,KGM,Ingredient,1006102020,GARLIC POWDER,KGM,0.25,5.20154856866033,0,0.25
3001370193,CHICKEN BURGER ROYAL,746.12,KGM,Ingredient,1006102021,GINGER POWDER,KGM,0.75,15.999999999714,0,0.75
3001370193,CHICKEN BURGER ROYAL,746.12,KGM,Ingredient,1006102022,CARAWAY,KGM,0.75,14.9940880793998,0,0.75
3001370193,CHICKEN BURGER ROYAL,746.12,KGM,Ingredient,1006102024,CELERY SALT,KGM,0.75,10.3355542517224,0,0.75
3001370193,CHICKEN BURGER ROYAL,746.12,KGM,Ingredient,1006102058,NFC RUSK DYR- FSR 30351,KGM,45,4.41536146237125,0,45
3001370193,CHICKEN BURGER ROYAL,746.12,KGM,Ingredient,1006102136,STABLITON,KGM,0.02,204.743704621557,0,0.02
3001370193,CHICKEN BURGER ROYAL,746.12,KGM,Ingredient,1006102196,NAT FOOD BREADCRUMB 7042 - 222,KGM,155,6.18776930369722,0,155
3001370193,CHICKEN BURGER ROYAL,746.12,KGM,Ingredient,1006102560,WATER,KGM,120,0.0104880416389431,0,120
3001370193,CHICKEN BURGER ROYAL,746.12,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,15,0.540041222880608,0,15
3001370193,CHICKEN BURGER ROYAL,746.12,KGM,Ingredient,3001399984,BUTTER IN HOUSE,KGM,53,0.69063364191833,0,53
3001370195,EMIRATES BREADED CHICKEN BURGER,780.2,KGM,Ingredient,1001101111,FROZEN CHICKEN SKIN,KGM,183.954,3.04796882966613,0,183.954
3001370195,EMIRATES BREADED CHICKEN BURGER,780.2,KGM,Ingredient,1001101127,CHICKEN TRIMMING,KGM,131.58,10.9078071091587,0,131.58
3001370195,EMIRATES BREADED CHICKEN BURGER,780.2,KGM,Ingredient,1001102065,FROZEN ONION CUTS 10 X 10,KGM,77.4,2.83251107648173,0,77.4
3001370195,EMIRATES BREADED CHICKEN BURGER,780.2,KGM,Ingredient,1005102057,PALM OIL,KGM,55,4.56024764248463,0,55
3001370195,EMIRATES BREADED CHICKEN BURGER,780.2,KGM,Ingredient,1006102009,TABLE SALT,KGM,6.192,0.7,0,6.192
3001370195,EMIRATES BREADED CHICKEN BURGER,780.2,KGM,Ingredient,1006102015,PHOSPHATE,KGM,1.548,11.4907503295098,0,1.548
3001370195,EMIRATES BREADED CHICKEN BURGER,780.2,KGM,Ingredient,1006102017,FLOUR,KGM,40,0.629851933888552,0,40
3001370195,EMIRATES BREADED CHICKEN BURGER,780.2,KGM,Ingredient,1006102020,GARLIC POWDER,KGM,0.516,5.20154856866033,0,0.516
3001370195,EMIRATES BREADED CHICKEN BURGER,780.2,KGM,Ingredient,1006102021,GINGER POWDER,KGM,0.516,15.999999999714,0,0.516
3001370195,EMIRATES BREADED CHICKEN BURGER,780.2,KGM,Ingredient,1006102032,DEXTROSE,KGM,0.516,4.10968397725914,0,0.516
3001370195,EMIRATES BREADED CHICKEN BURGER,780.2,KGM,Ingredient,1006102058,NFC RUSK DYR- FSR 30351,KGM,15.48,4.41536146237125,0,15.48
3001370195,EMIRATES BREADED CHICKEN BURGER,780.2,KGM,Ingredient,1006102097,LEMON SALT,KGM,0.516,10.0004248963953,0,0.516
3001370195,EMIRATES BREADED CHICKEN BURGER,780.2,KGM,Ingredient,1006102110,SOYA PROTEIN CONCENTRATE,KGM,10.32,6.20111215402651,0,10.32
3001370195,EMIRATES BREADED CHICKEN BURGER,780.2,KGM,Ingredient,1006102196,NAT FOOD BREADCRUMB 7042 - 222,KGM,140,6.18776930369722,0,140
3001370195,EMIRATES BREADED CHICKEN BURGER,780.2,KGM,Ingredient,1006102560,WATER,KGM,61.662,0.0104880416389431,0,61.662
3001370195,EMIRATES BREADED CHICKEN BURGER,780.2,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,40,0.540041222880608,0,40
3001370195,EMIRATES BREADED CHICKEN BURGER,780.2,KGM,Ingredient,3001399984,BUTTER IN HOUSE,KGM,55,0.69063364191833,0,55
3001370197,JMES GAG BURGER,166.28,KGM,Ingredient,1001101111,FROZEN CHICKEN SKIN,KGM,5,3.04796882966613,0,5
3001370197,JMES GAG BURGER,166.28,KGM,Ingredient,1001101127,CHICKEN TRIMMING,KGM,88.51,10.9078071091587,0,88.51
3001370197,JMES GAG BURGER,166.28,KGM,Ingredient,1005102057,PALM OIL,KGM,16,4.56024764248463,0,16
3001370197,JMES GAG BURGER,166.28,KGM,Ingredient,1006102009,TABLE SALT,KGM,1.34,0.7,0,1.34
3001370197,JMES GAG BURGER,166.28,KGM,Ingredient,1006102011,WHITE PEPPER,KGM,0.02,30.0085873282975,0,0.02
3001370197,JMES GAG BURGER,166.28,KGM,Ingredient,1006102015,PHOSPHATE,KGM,0.2,11.4907503295098,0,0.2
3001370197,JMES GAG BURGER,166.28,KGM,Ingredient,1006102020,GARLIC POWDER,KGM,0.03,5.20154856866033,0,0.03
3001370197,JMES GAG BURGER,166.28,KGM,Ingredient,1006102032,DEXTROSE,KGM,0.14,4.10968397725914,0,0.14
3001370197,JMES GAG BURGER,166.28,KGM,Ingredient,1006102036,SUGAR,KGM,0.02,2.99996344672822,0,0.02
3001370197,JMES GAG BURGER,166.28,KGM,Ingredient,1006102041,LOW FAT MILK POWDER,KGM,0.05,12.7015692786727,0,0.05
3001370197,JMES GAG BURGER,166.28,KGM,Ingredient,1006102042,ARABIC STARCH,KGM,4,1.99998663489762,0,4
3001370197,JMES GAG BURGER,166.28,KGM,Ingredient,1006102110,SOYA PROTEIN CONCENTRATE,KGM,1.5,6.20111215402651,0,1.5
3001370197,JMES GAG BURGER,166.28,KGM,Ingredient,1006102295,DRY ONION POWDER,KGM,0.02,14.0001700635476,0,0.02
3001370197,JMES GAG BURGER,166.28,KGM,Ingredient,1006102469,(C3834388X7) BREADER,KGM,31.39,0,0,31.39
3001370197,JMES GAG BURGER,166.28,KGM,Ingredient,1006102560,WATER,KGM,5,0.0104880416389431,0,5
3001370197,JMES GAG BURGER,166.28,KGM,Ingredient,3006598718,BUTTER JASMI BURGER,KGM,13.06,0,0,13.06
3001370199,CHICKEN BURGER BREAD SW/C,165.322,KGM,Ingredient,1001101111,FROZEN CHICKEN SKIN,KGM,18.82,3.04796882966613,0,18.82
3001370199,CHICKEN BURGER BREAD SW/C,165.322,KGM,Ingredient,1001101127,CHICKEN TRIMMING,KGM,49.38,10.9078071091587,0,49.38
3001370199,CHICKEN BURGER BREAD SW/C,165.322,KGM,Ingredient,1005102057,PALM OIL,KGM,17,4.56024764248463,0,17
3001370199,CHICKEN BURGER BREAD SW/C,165.322,KGM,Ingredient,1005102393,LIQUID GARLIC,KGM,0.05,163.257237755254,0,0.05
3001370199,CHICKEN BURGER BREAD SW/C,165.322,KGM,Ingredient,1006102009,TABLE SALT,KGM,0.59,0.7,0,0.59
3001370199,CHICKEN BURGER BREAD SW/C,165.322,KGM,Ingredient,1006102011,WHITE PEPPER,KGM,0.3,30.0085873282975,0,0.3
3001370199,CHICKEN BURGER BREAD SW/C,165.322,KGM,Ingredient,1006102015,PHOSPHATE,KGM,0.2,11.4907503295098,0,0.2
3001370199,CHICKEN BURGER BREAD SW/C,165.322,KGM,Ingredient,1006102020,GARLIC POWDER,KGM,0.08,5.20154856866033,0,0.08
3001370199,CHICKEN BURGER BREAD SW/C,165.322,KGM,Ingredient,1006102040,DRIED ONION MINCED,KGM,3,10.5365995552541,0,3
3001370199,CHICKEN BURGER BREAD SW/C,165.322,KGM,Ingredient,1006102042,ARABIC STARCH,KGM,5,1.99998663489762,0,5
3001370199,CHICKEN BURGER BREAD SW/C,165.322,KGM,Ingredient,1006102058,NFC RUSK DYR- FSR 30351,KGM,1.84,4.41536146237125,0,1.84
3001370199,CHICKEN BURGER BREAD SW/C,165.322,KGM,Ingredient,1006102110,SOYA PROTEIN CONCENTRATE,KGM,3,6.20111215402651,0,3
3001370199,CHICKEN BURGER BREAD SW/C,165.322,KGM,Ingredient,1006102131,Kwt Food Unbreaded C Burger,KGM,2.13,15.4473558620763,0,2.13
3001370199,CHICKEN BURGER BREAD SW/C,165.322,KGM,Ingredient,1006102196,NAT FOOD BREADCRUMB 7042 - 222,KGM,12,6.18776930369722,0,12
3001370199,CHICKEN BURGER BREAD SW/C,165.322,KGM,Ingredient,1006102408,CRUSHED BLACK PEPPER1.19 mm,KGM,0.082,36.9608567774368,0,0.082
3001370199,CHICKEN BURGER BREAD SW/C,165.322,KGM,Ingredient,1006102560,WATER,KGM,15.85,0.0104880416389431,0,15.85
3001370199,CHICKEN BURGER BREAD SW/C,165.322,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,13,0.540041222880608,0,13
3001370199,CHICKEN BURGER BREAD SW/C,165.322,KGM,Ingredient,3001378951,STRIPS BREADING,KGM,20,1.66649673600185,0,20
3001370199,CHICKEN BURGER BREAD SW/C,165.322,KGM,Ingredient,3001399964,BATTER SHRIMPS AMERICANA,KGM,16,6.08226084498721,0,16
3001370274,CHICKEN NUGGET STRIPS,694.9,KGM,Ingredient,1001101127,CHICKEN TRIMMING,KGM,385,10.9078071091587,0,385
3001370274,CHICKEN NUGGET STRIPS,694.9,KGM,Ingredient,1005102057,PALM OIL,KGM,56,4.56024764248463,0,56
3001370274,CHICKEN NUGGET STRIPS,694.9,KGM,Ingredient,1005102133,LIQUID ONION,KGM,1.8,21.0099656784479,0,1.8
3001370274,CHICKEN NUGGET STRIPS,694.9,KGM,Ingredient,1006102009,TABLE SALT,KGM,3.3,0.7,0,3.3
3001370274,CHICKEN NUGGET STRIPS,694.9,KGM,Ingredient,1006102011,WHITE PEPPER,KGM,0.15,30.0085873282975,0,0.15
3001370274,CHICKEN NUGGET STRIPS,694.9,KGM,Ingredient,1006102014,MONOSODIUM,KGM,0.65,6.44464093218299,0,0.65
3001370274,CHICKEN NUGGET STRIPS,694.9,KGM,Ingredient,1006102015,PHOSPHATE,KGM,0.15,11.4907503295098,0,0.15
3001370274,CHICKEN NUGGET STRIPS,694.9,KGM,Ingredient,1006102017,FLOUR,KGM,33,0.629851933888552,0,33
3001370274,CHICKEN NUGGET STRIPS,694.9,KGM,Ingredient,1006102020,GARLIC POWDER,KGM,0.3,5.20154856866033,0,0.3
3001370274,CHICKEN NUGGET STRIPS,694.9,KGM,Ingredient,1006102021,GINGER POWDER,KGM,0.3,15.999999999714,0,0.3
3001370274,CHICKEN NUGGET STRIPS,694.9,KGM,Ingredient,1006102022,CARAWAY,KGM,0.2,14.9940880793998,0,0.2
3001370274,CHICKEN NUGGET STRIPS,694.9,KGM,Ingredient,1006102024,CELERY SALT,KGM,0.3,10.3355542517224,0,0.3
3001370274,CHICKEN NUGGET STRIPS,694.9,KGM,Ingredient,1006102036,SUGAR,KGM,1.25,2.99996344672822,0,1.25
3001370274,CHICKEN NUGGET STRIPS,694.9,KGM,Ingredient,1006102042,ARABIC STARCH,KGM,3,1.99998663489762,0,3
3001370274,CHICKEN NUGGET STRIPS,694.9,KGM,Ingredient,1006102110,SOYA PROTEIN CONCENTRATE,KGM,2,6.20111215402651,0,2
3001370274,CHICKEN NUGGET STRIPS,694.9,KGM,Ingredient,1006102196,NAT FOOD BREADCRUMB 7042 - 222,KGM,103,6.18776930369722,0,103
3001370274,CHICKEN NUGGET STRIPS,694.9,KGM,Ingredient,1006102560,WATER,KGM,48.5,0.0104880416389431,0,48.5
3001370274,CHICKEN NUGGET STRIPS,694.9,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,51,0.540041222880608,0,51
3001370274,CHICKEN NUGGET STRIPS,694.9,KGM,Ingredient,3001399984,BUTTER IN HOUSE,KGM,56,0.69063364191833,0,56
3001370281,CHICKEN NUGGET,1602.2,KGM,Ingredient,1001101127,CHICKEN TRIMMING,KGM,803,10.9078071091587,0,803
3001370281,CHICKEN NUGGET,1602.2,KGM,Ingredient,1005102057,PALM OIL,KGM,110,4.56024764248463,0,110
3001370281,CHICKEN NUGGET,1602.2,KGM,Ingredient,1006102009,TABLE SALT,KGM,7,0.7,0,7
3001370281,CHICKEN NUGGET,1602.2,KGM,Ingredient,1006102014,MONOSODIUM,KGM,1.5,6.44464093218299,0,1.5
3001370281,CHICKEN NUGGET,1602.2,KGM,Ingredient,1006102017,FLOUR,KGM,47,0.629851933888552,0,47
3001370281,CHICKEN NUGGET,1602.2,KGM,Ingredient,1006102020,GARLIC POWDER,KGM,0.5,5.20154856866033,0,0.5
3001370281,CHICKEN NUGGET,1602.2,KGM,Ingredient,1006102021,GINGER POWDER,KGM,1.8,15.999999999714,0,1.8
3001370281,CHICKEN NUGGET,1602.2,KGM,Ingredient,1006102022,CARAWAY,KGM,1.8,14.9940880793998,0,1.8
3001370281,CHICKEN NUGGET,1602.2,KGM,Ingredient,1006102024,CELERY SALT,KGM,1.4,10.3355542517224,0,1.4
3001370281,CHICKEN NUGGET,1602.2,KGM,Ingredient,1006102040,DRIED ONION MINCED,KGM,3.7,10.5365995552541,0,3.7
3001370281,CHICKEN NUGGET,1602.2,KGM,Ingredient,1006102042,ARABIC STARCH,KGM,25,1.99998663489762,0,25
3001370281,CHICKEN NUGGET,1602.2,KGM,Ingredient,1006102058,NFC RUSK DYR- FSR 30351,KGM,30,4.41536146237125,0,30
3001370281,CHICKEN NUGGET,1602.2,KGM,Ingredient,1006102196,NAT FOOD BREADCRUMB 7042 - 222,KGM,310,6.18776930369722,0,310
3001370281,CHICKEN NUGGET,1602.2,KGM,Ingredient,1006102560,WATER,KGM,154.5,0.0104880416389431,0,154.5
3001370281,CHICKEN NUGGET,1602.2,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,60,0.540041222880608,0,60
3001370281,CHICKEN NUGGET,1602.2,KGM,Ingredient,3001399984,BUTTER IN HOUSE,KGM,105,0.69063364191833,0,105
3001370292,ROYAL CHICKEN NUGGETS,828.97,KGM,Ingredient,1001101111,FROZEN CHICKEN SKIN,KGM,60,3.04796882966613,0,60
3001370292,ROYAL CHICKEN NUGGETS,828.97,KGM,Ingredient,1001101127,CHICKEN TRIMMING,KGM,287,10.9078071091587,0,287
3001370292,ROYAL CHICKEN NUGGETS,828.97,KGM,Ingredient,1005102057,PALM OIL,KGM,50,4.56024764248463,0,50
3001370292,ROYAL CHICKEN NUGGETS,828.97,KGM,Ingredient,1005102133,LIQUID ONION,KGM,0.75,21.0099656784479,0,0.75
3001370292,ROYAL CHICKEN NUGGETS,828.97,KGM,Ingredient,1006102009,TABLE SALT,KGM,5.5,0.7,0,5.5
3001370292,ROYAL CHICKEN NUGGETS,828.97,KGM,Ingredient,1006102011,WHITE PEPPER,KGM,0.2,30.0085873282975,0,0.2
