FACTCode,COMP_ITEM_CODE,MthNum,RM Cost,retain_flag,RM Cost Change
KFC,2013995231.0,8,0.0235551228296478,1,-0.16284290374561916
KFC,2013995231.0,9,0.0235424520603475,1,-0.053791989929052875
KFC,2013995231.0,10,0.0235376780247258,1,-0.020278412841034932
KFC,2013995231.0,11,0.0235340782354147,1,-0.015293731638765795
KFC,2013995231.0,12,0.0235321423227448,1,-0.008225997426103415
KFC,2013995272.0,1,0.1776904749826316,1,0.0
KFC,2013995272.0,2,0.1782217942252577,1,0.29901391319822057
KFC,2013995272.0,3,0.1880469224478669,1,5.51286573301526
KFC,2013995272.0,4,0.1950333258496938,1,3.7152447436430647
KFC,2013995272.0,5,0.197751468148901,1,1.3936809452257393
KFC,2013995272.0,6,0.1990138353238452,1,0.6383604565674661
KFC,2013995272.0,7,0.1999761385398626,1,0.483535837823279
KFC,2013995272.0,8,0.2004238791825799,1,0.22389703390939264
KFC,2013995272.0,9,0.2005994921457899,1,0.08762077848518679
KFC,2013995272.0,10,0.2006949343915456,1,0.04757850816807796
KFC,2013995272.0,11,0.2007456091883293,1,0.025249664092075186
KFC,2013995272.0,12,0.2007732386907632,1,0.013763440478542499
NFC,1001101103.0,1,2.874925663260437,1,0.0
NFC,1001101103.0,2,2.715385641268746,1,-5.549361641954853
NFC,1001101103.0,3,2.6619283509411686,1,-1.9686813362760458
NFC,1001101103.0,4,2.6165881675076883,1,-1.7032833891809873
NFC,1001101103.0,5,2.588054651571833,1,-1.0904855525290191
NFC,1001101103.0,6,2.575486803296803,1,-0.48560984859408185
NFC,1001101103.0,7,2.566277751705173,1,-0.35756547382971293
NFC,1001101103.0,8,2.5621391623335485,1,-0.16126817796221493
NFC,1001101103.0,9,2.560342412294627,1,-0.0701269495949397
NFC,1001101103.0,10,2.559366210473762,1,-0.038127783853336705
NFC,1001101103.0,11,2.558989667226148,1,-0.014712363008961837
NFC,1001101103.0,12,2.558784833089637,1,-0.008004492520408135
NFC,1006102035.0,1,4.005472484104754,1,0.0
NFC,1006102035.0,2,4.010119954640109,1,0.11602802300596515
NFC,1006102035.0,3,4.016409142017817,1,0.15683289898675845
NFC,1006102035.0,4,4.067294158941988,1,1.2669281222332351
NFC,1006102035.0,5,4.292929802364946,1,5.547561464835193
NFC,1006102035.0,6,4.367707227748178,1,1.7418739375155257
NFC,1006102035.0,7,4.440437203995818,1,1.6651751698370187
NFC,1006102035.0,8,4.4698067708077,1,0.6614116012146898
NFC,1006102035.0,9,4.484236282955746,1,0.32282183297689393
NFC,1006102035.0,10,4.49213650695371,1,0.17617769224140822
NFC,1006102035.0,11,4.495910342635961,1,0.08400981752021419
NFC,1006102035.0,12,4.497941393687378,1,0.045175523901264114
NFC,1006102042.0,1,0.5416495044205727,1,0.0
NFC,1006102042.0,2,0.5741554361841987,1,6.001285240424825
NFC,1006102042.0,3,0.5926015665954091,1,3.21274157635818
NFC,1006102042.0,4,0.6018730518069872,1,1.5645394366478493
NFC,1006102042.0,5,0.6056511118450589,1,0.6277170952792899
NFC,1006102042.0,6,0.6078840423650411,1,0.36868264192231326
NFC,1006102042.0,7,0.6141562734130949,1,1.0318137359965673
NFC,1006102042.0,8,0.6170383636782949,1,0.4692763698697089
NFC,1006102042.0,9,0.618536632574635,1,0.2428161658229122
NFC,1006102042.0,10,0.6192779587010692,1,0.11985161223975194
NFC,1006102042.0,11,0.6196439300762825,1,0.059096463885288664
NFC,1006102042.0,12,0.6198219649147564,1,0.02873179738112075
NFC,1006102058.0,1,1.045189656163543,1,0.0
NFC,1006102058.0,2,1.045191376736727,1,0.00016461827514469007
NFC,1006102058.0,3,1.07907266807275,1,3.2416351770722107
NFC,1006102058.0,4,1.1435394442882532,1,5.974275701991627
NFC,1006102058.0,5,1.1723790518789317,1,2.521960019370262
NFC,1006102058.0,6,1.187420570813519,1,1.2829911034729635
NFC,1006102058.0,7,1.1956318386543978,1,0.691521440903875
NFC,1006102058.0,8,1.1991490063026702,1,0.2941681155154585
NFC,1006102058.0,9,1.2008525153913112,1,0.14205983407296063
NFC,1006102058.0,10,1.20174743588514,1,0.07452376393926041
NFC,1006102058.0,11,1.202192926137159,1,0.03707020616112722
NFC,1006102058.0,12,1.2024087489130513,1,0.01795242437383493
NFC,1006102170.0,1,2.371275979157345,1,0.0
NFC,1006102170.0,2,2.369496572835456,1,-0.07504003488119082
NFC,1006102170.0,3,2.3638724338697825,1,-0.23735585989657082
NFC,1006102170.0,4,2.2126464109349104,1,-6.397385102854603
NFC,1006102170.0,5,2.1705348686969645,1,-1.903220597282529
NFC,1006102170.0,6,2.132942360948737,1,-1.7319467330555005
NFC,1006102170.0,7,2.1101637495278927,1,-1.0679431304797427
NFC,1006102170.0,8,2.1056397909009306,1,-0.214388984171221
NFC,1006102170.0,9,2.103007098025208,1,-0.12503054354782162
NFC,1006102170.0,10,2.101512866158796,1,-0.07105215516463037
NFC,1006102170.0,11,2.1007405608613503,1,-0.03674996760106852
NFC,1006102170.0,12,2.10037086437297,1,-0.01759838864771046
NFC,1006102171.0,1,1.683885416123696,1,0.0
NFC,1006102171.0,2,2.1770581139609533,1,29.28778247706074
NFC,1006102171.0,3,2.9776385817197903,1,36.77350010203706
NFC,1006102171.0,4,3.159887905502522,1,6.120599219179601
NFC,1006102171.0,5,3.21422299129007,1,1.7195257367494055
NFC,1006102171.0,6,3.258960503776717,1,1.39186088233072
NFC,1006102171.0,7,3.2871600221044432,1,0.8652918099205875
NFC,1006102171.0,8,3.2928768732229736,1,0.17391459740589976
NFC,1006102171.0,9,3.296231145828869,1,0.10186450131712821
NFC,1006102171.0,10,3.2981131583363714,1,0.05709588994946557
NFC,1006102171.0,11,3.299066198920032,1,0.028896539867084847
NFC,1006102171.0,12,3.2995320794844667,1,0.01412158884799286
NFC,1006102173.0,1,2.3487442654172748,1,0.0
NFC,1006102173.0,2,2.2053377798144345,1,-6.105666236820506
NFC,1006102173.0,3,1.9905806644608488,1,-9.738059961574507
NFC,1006102173.0,4,1.938285995014437,1,-2.6271062700478742
NFC,1006102173.0,5,1.9239928338016603,1,-0.7374123968052704
NFC,1006102173.0,6,1.9110544754298453,1,-0.6724743535686528
NFC,1006102173.0,7,1.9034618158609424,1,-0.3973021003074839
NFC,1006102173.0,8,1.901932594754017,1,-0.08033894319197099
NFC,1006102173.0,9,1.9010280712740408,1,-0.04755812495517153
NFC,1006102173.0,10,1.9005197205969464,1,-0.026740829595095494
NFC,1006102173.0,11,1.9002543616121037,1,-0.013962443113157974
NFC,1006102173.0,12,1.9001275777256843,1,-0.006671942924096896
NFC,1006102174.0,1,1.953282889252146,1,0.0
NFC,1006102174.0,2,1.8238675387242755,1,-6.62553034381107
NFC,1006102174.0,3,1.632654516408642,1,-10.483931439965188
NFC,1006102174.0,4,1.5850577475607983,1,-2.915299493523127
NFC,1006102174.0,5,1.571914904788585,1,-0.829171226880443
NFC,1006102174.0,6,1.5602792929944294,1,-0.7402189367064049
NFC,1006102174.0,7,1.5531884716904587,1,-0.454458463674301
NFC,1006102174.0,8,1.551777989024139,1,-0.0908120741319074
NFC,1006102174.0,9,1.5509458863173455,1,-0.05362253574151543
NFC,1006102174.0,10,1.550475166672295,1,-0.030350487995967068
NFC,1006102174.0,11,1.5502329356532625,1,-0.01562301830040358
NFC,1006102174.0,12,1.5501164872441378,1,-0.007511671726656566
NFC,1006102343.0,1,22.894595176655603,1,0.0
NFC,1006102343.0,2,22.972635778669204,1,0.3408691064918923
NFC,1006102343.0,3,23.97599977849374,1,4.367648577601146
NFC,1006102343.0,4,25.33896180480772,1,5.684693188630008
NFC,1006102343.0,5,25.62900651327316,1,1.1446590065517626
NFC,1006102343.0,6,25.82311177731962,1,0.757365541836097
NFC,1006102343.0,7,25.924202446655794,1,0.3914736156041432
NFC,1006102343.0,8,25.96100181477435,1,0.14194985629463197
NFC,1006102343.0,9,25.978178349433517,1,0.06616283447655746
NFC,1006102343.0,10,25.99040886295378,1,0.047079950548312155
NFC,1006102343.0,11,25.994339638353743,1,0.015123945993655852
NFC,1006102343.0,12,25.997167123202622,1,0.010877309784418365
NFC,1006102403.0,1,9.55907094830394,1,0.0
NFC,1006102403.0,2,8.028871971738946,1,-16.007821103540365
NFC,1006102403.0,3,6.504339265845847,1,-18.98813072694825
NFC,1006102403.0,4,5.762689192233353,1,-11.402389132849876
NFC,1006102403.0,5,5.408716852148622,1,-6.142485361900063
NFC,1006102403.0,6,5.223039454188743,1,-3.4329287894987237
NFC,1006102403.0,7,5.12987641700195,1,-1.7836939200617907
NFC,1006102403.0,8,5.081168474797471,1,-0.9494954311773718
NFC,1006102403.0,9,5.0595767203596616,1,-0.42493679445788635
NFC,1006102403.0,10,5.048659166479722,1,-0.215779984835629
NFC,1006102403.0,11,5.043395184264872,1,-0.10426495513502498
NFC,1006102403.0,12,5.040698234805434,1,-0.05347487874542978
NFC,1006102441.0,1,2.0592992255775138,1,0.0
NFC,1006102441.0,2,2.3556487061275275,1,14.390792599210789
NFC,1006102441.0,3,2.4779757053033302,1,5.192921969120645
NFC,1006102441.0,4,2.5715063934210565,1,3.774479625347138
NFC,1006102441.0,5,2.6262411157211893,1,2.1285081164941433
NFC,1006102441.0,6,2.6434515905497,1,0.6553272936550059
NFC,1006102441.0,7,2.655701371830069,1,0.46340100662942696
NFC,1006102441.0,8,2.661034059919496,1,0.20080149620709253
NFC,1006102441.0,9,2.663768687983956,1,0.10276561678217444
NFC,1006102441.0,10,2.6651486504238404,1,0.05180489004579236
NFC,1006102441.0,11,2.665874204998677,1,0.02722379386685958
NFC,1006102441.0,12,2.6662702599881847,1,0.014856477052238581
NFC,1006106045.0,1,1.647128151307452,1,0.0
NFC,1006106045.0,2,1.64723644935812,1,0.006574962038130572
NFC,1006106045.0,3,1.7597243710116084,1,6.828887358419111
NFC,1006106045.0,4,1.814030509441748,1,3.086059346835146
NFC,1006106045.0,5,1.8388286657590756,1,1.3670198041464632
NFC,1006106045.0,6,1.8510556923510668,1,0.6649356092642833
NFC,1006106045.0,7,1.8555140068074631,1,0.24085252944139324
NFC,1006106045.0,8,1.857870878162418,1,0.127019863299771
NFC,1006106045.0,9,1.8589320665087357,1,0.05711851984930849
NFC,1006106045.0,10,1.8594227437846584,1,0.02639565397590804
NFC,1006106045.0,11,1.8596719823480397,1,0.013404082757095814
NFC,1006106045.0,12,1.8598359668388715,1,0.008817925547544014
NFC,2011104113.0,1,0.3177403237403352,1,0.0
NFC,2011104113.0,2,0.2962811810505648,1,-6.753673074024846
NFC,2011104113.0,3,0.2876239936673983,1,-2.9219498020324752
NFC,2011104113.0,4,0.2770726231530275,1,-3.6684597761938442
NFC,2011104113.0,5,0.2734488318588252,1,-1.3078850060913028
NFC,2011104113.0,6,0.2723107323073309,1,-0.4162020162082336
NFC,2011104113.0,7,0.271626300935693,1,-0.2513420480487749
NFC,2011104113.0,8,0.2712570173557961,1,-0.13595280671452326
NFC,2011104113.0,9,0.2711124995596836,1,-0.0532770718786435
NFC,2011104113.0,10,0.2710426012356167,1,-0.025782036674970588
NFC,2011104113.0,11,0.2710154042005441,1,-0.010034228917743526
NFC,2011104113.0,12,0.2709932242840761,1,-0.00818400582559553
NFC,2011104115.0,1,0.3962433365141996,1,0.0
NFC,2011104115.0,2,0.3284700963525983,1,-17.103944449340315
NFC,2011104115.0,3,0.3100038837210053,1,-5.621885473486243
NFC,2011104115.0,4,0.2976485567005502,1,-3.9855394300719604
NFC,2011104115.0,5,0.2890684416195485,1,-2.882632852687994
NFC,2011104115.0,6,0.2852171228950333,1,-1.3323207137166504
NFC,2011104115.0,7,0.283175407171055,1,-0.7158461256653648
NFC,2011104115.0,8,0.2822388825743162,1,-0.33072243317129324
NFC,2011104115.0,9,0.2817515884215301,1,-0.17265309029763642
NFC,2011104115.0,10,0.2815104279131588,1,-0.08559330924179376
NFC,2011104115.0,11,0.2814009958584558,1,-0.03887317976609683
NFC,2011104115.0,12,0.2813424184424513,1,-0.020816349930041778
NFC,2011104139.0,1,0.1214450558862207,1,0.0
NFC,2011104139.0,2,0.1891704380288874,1,55.76627360286874
NFC,2011104139.0,3,0.2199361546493781,1,16.26349071295834
NFC,2011104139.0,4,0.2371359343382409,1,7.8203511906819845
NFC,2011104139.0,5,0.245731043398334,1,3.6245493893951153
NFC,2011104139.0,6,0.2496424563767396,1,1.5917455622670884
NFC,2011104139.0,7,0.2516744402531785,1,0.8139576520479253
NFC,2011104139.0,8,0.2526086302521446,1,0.37118985862303333
NFC,2011104139.0,9,0.2532109723719897,1,0.23844874945242456
NFC,2011104139.0,10,0.2534610092124031,1,0.09874644770373475
NFC,2011104139.0,11,0.253574116588371,1,0.04462515805461198
NFC,2011104139.0,12,0.2536373556761975,1,0.02493909420935303
NFC,2011104143.0,1,0.2423332145625762,1,0.0
NFC,2011104143.0,2,0.2426698265210835,1,0.1389045901589947
NFC,2011104143.0,3,0.2431468056969934,1,0.19655479329585557
NFC,2011104143.0,4,0.3047680149517082,1,25.343211512927045
NFC,2011104143.0,5,0.3600339673675932,1,18.13377707127244
NFC,2011104143.0,6,0.3944721779233484,1,9.565267079534735
NFC,2011104143.0,7,0.4135847422552449,1,4.845098184747099
NFC,2011104143.0,8,0.4205633683606438,1,1.687350956745881
NFC,2011104143.0,9,0.4249608982006997,1,1.0456283573144987
NFC,2011104143.0,10,0.4274996599754614,1,0.5974106760200604
NFC,2011104143.0,11,0.4285323830555905,1,0.2415728424645769
NFC,2011104143.0,12,0.4291270909611205,1,0.13877782147746487
NFC,2011104215.0,1,0.0713626325685874,1,0.0
NFC,2011104215.0,2,0.0713625708239108,1,-8.652241988427178e-05
NFC,2011104215.0,3,0.0713624950846931,1,-0.0001061329725549065
NFC,2011104215.0,4,0.0713623958410439,1,-0.0001390697579761735
NFC,2011104215.0,5,0.071362253339085,1,-0.0001996877448173784
NFC,2011104215.0,6,0.0675645642654133,1,-5.321705658069109
NFC,2011104215.0,7,0.0630278412340546,1,-6.714648544963797
NFC,2011104215.0,8,0.0607343978919355,1,-3.6387781926440543
NFC,2011104215.0,9,0.0594802064467552,1,-2.06504302127416
NFC,2011104215.0,10,0.0588560561520558,1,-1.0493411707609313
NFC,2011104215.0,11,0.058548520919953,1,-0.52252096421187
NFC,2011104215.0,12,0.0583854089194398,1,-0.278592862723559
NFC,2011104235.0,1,0.1056582882936253,1,0.0
NFC,2011104235.0,2,0.1056595669785959,1,0.0012102079176568026
NFC,2011104235.0,3,0.1069615663998967,1,1.2322589033178177
NFC,2011104235.0,4,0.1075212264696011,1,0.5232347361219691
NFC,2011104235.0,5,0.1090127074570684,1,1.3871502738940222
NFC,2011104235.0,6,0.1159347736915176,1,6.349779210075357
NFC,2011104235.0,7,0.1258145827394787,1,8.521868576074997
NFC,2011104235.0,8,0.1259676042425362,1,0.12162461594324991
NFC,2011104235.0,9,0.1259788755472435,1,0.00894778048299294
NFC,2011104235.0,10,0.1259894551324877,1,0.008397904171020265
NFC,2011104235.0,11,0.1259947201444311,1,0.00417893063977548
NFC,2011104235.0,12,0.1259973604845865,1,0.0020955958728974267
NFC,2011104269.0,1,0.0786703692072119,1,0.0
NFC,2011104269.0,2,0.0786747452600246,1,0.005562517192680971
NFC,2011104269.0,3,0.0786801577252825,1,0.006879545958504707
NFC,2011104269.0,4,0.0786862516478947,1,0.007745183523244492
NFC,2011104269.0,5,0.0786948524074136,1,0.0109304476179517
NFC,2011104269.0,6,0.0945592512560409,1,20.15938573274807
NFC,2011104269.0,7,0.1121100872763085,1,18.560675753179012
NFC,2011104269.0,8,0.1155997749791337,1,3.1127330177028956
NFC,2011104269.0,9,0.117659191505013,1,1.7815056528016848
NFC,2011104269.0,10,0.1188244848154345,1,0.9903971763836728
NFC,2011104269.0,11,0.1194236098719502,1,0.5042101023592149
NFC,2011104269.0,12,0.1197118247063647,1,0.24133823682228606
NFC,2011104356.0,1,0.2809255420599926,1,0.0
NFC,2011104356.0,2,0.2809423882614688,1,0.005996678462438787
NFC,2011104356.0,3,0.28096527761548,1,0.008147347985776321
NFC,2011104356.0,4,0.2809938280462304,1,0.010161551275200686
NFC,2011104356.0,5,0.2810341794428985,1,0.014360243051836363
NFC,2011104356.0,6,0.2964727397860315,1,5.493481388540444
NFC,2011104356.0,7,0.3070608066834298,1,3.5713458529238906
NFC,2011104356.0,8,0.3112559040786124,1,1.3662106344648706
NFC,2011104356.0,9,0.3129412319103868,1,0.5414605183999166
NFC,2011104356.0,10,0.3138078254380498,1,0.2769189353453827
NFC,2011104356.0,11,0.3145511934015627,1,0.2368863690620726
NFC,2011104356.0,12,0.3147755120150907,1,0.07131386503489434
NFC,2011104821.0,1,0.0813352497116814,1,0.0
NFC,2011104821.0,2,0.0813363910211073,1,0.001403216231521398
NFC,2011104821.0,3,0.081337732431574,1,0.0016492131625911455
NFC,2011104821.0,4,0.0813395543506342,1,0.0022399432658470886
NFC,2011104821.0,5,0.0813415665675437,1,0.0024738479643238165
NFC,2011104821.0,6,0.0813446922287223,1,0.003842637055684328
NFC,2011104821.0,7,0.1133717102415058,1,39.371982529273076
NFC,2011104821.0,8,0.130373375381119,1,14.996391166187806
NFC,2011104821.0,9,0.1390275202533787,1,6.637969483386552
NFC,2011104821.0,10,0.1427799843348104,1,2.6990800631362832
NFC,2011104821.0,11,0.1450164441660944,1,1.5663678923228064
NFC,2011104821.0,12,0.1460082237460064,1,0.6839083564730286
NFC,2011114014.0,1,0.1541577183266104,1,0.0
NFC,2011114014.0,2,0.154156201453216,1,-0.000983974990587111
NFC,2011114014.0,3,0.154154403252405,1,-0.0011664797095800594
NFC,2011114014.0,4,0.1541514228952449,1,-0.0019333584362457579
NFC,2011114014.0,5,0.1541476297858353,1,-0.00246063859700163
NFC,2011114014.0,6,0.154142751555623,1,-0.003164648213593857
NFC,2011114014.0,7,0.1541361003939998,1,-0.004314936353511101
NFC,2011114014.0,8,0.1157371909746524,1,-24.912340017161995
NFC,2011114014.0,9,0.1012065749490151,1,-12.554837302747101
NFC,2011114014.0,10,0.0931191837560839,1,-7.990974101243308
NFC,2011114014.0,11,0.089283503093506,1,-4.119108982554087
NFC,2011114014.0,12,0.0871418090107429,1,-2.39875677875242
NFC,2011114086.0,1,0.1213202148646136,1,0.0
NFC,2011114086.0,2,0.1213200135072515,1,-0.0001659718146140854
NFC,2011114086.0,3,0.1213197423844341,1,-0.00022347740455952447
NFC,2011114086.0,4,0.1213192299289444,1,-0.00042240074009658457
NFC,2011114086.0,5,0.1144662937108587,1,-5.648680940440687
NFC,2011114086.0,6,0.1072162351884074,1,-6.333793370443985
NFC,2011114086.0,7,0.1033527505950964,1,-3.603451087908305
NFC,2011114086.0,8,0.1016653319641223,1,-1.632678976861368
NFC,2011114086.0,9,0.1008284130071662,1,-0.8232097813357209
NFC,2011114086.0,10,0.1004083000481023,1,-0.41666128280134496
NFC,2011114086.0,11,0.10021534176604,1,-0.19217363700996248
NFC,2011114086.0,12,0.1001076704706185,1,-0.10743993237368743
NFC,2011114488.0,1,0.0471041446111471,1,0.0
NFC,2011114488.0,2,0.0457380123337967,1,-2.9002379485458363
NFC,2011114488.0,3,0.0433364487000066,1,-5.25069523411611
NFC,2011114488.0,4,0.0427793963804717,1,-1.2854129404812453
NFC,2011114488.0,5,0.0423256500398852,1,-1.0606655983431135
NFC,2011114488.0,6,0.0421509454588248,1,-0.41276290120947356
NFC,2011114488.0,7,0.0420788554820355,1,-0.171028137102458
NFC,2011114488.0,8,0.0420435410309952,1,-0.08392445715490471
NFC,2011114488.0,9,0.0420218613749063,1,-0.05156477203697163
NFC,2011114488.0,10,0.0420093697694505,1,-0.02972644487200249
NFC,2011114488.0,11,0.0420039870525713,1,-0.012813134090661205
NFC,2011114488.0,12,0.0420019935617767,1,-0.0047459561210327905
NFC,2011114816.0,1,0.0483787433615489,1,0.0
NFC,2011114816.0,2,0.0508046740278525,1,5.014455725263245
NFC,2011114816.0,3,0.0515950400826391,1,1.5556955534313577
NFC,2011114816.0,4,0.0519368405348883,1,0.6624676552275943
NFC,2011114816.0,5,0.0520843665098349,1,0.2840488051010892
NFC,2011114816.0,6,0.0522239515835534,1,0.26799802526566996
NFC,2011114816.0,7,0.0522732121448311,1,0.0943256107284185
NFC,2011114816.0,8,0.0522965684564657,1,0.044681225194054264
NFC,2011114816.0,9,0.0523074343765274,1,0.020777501052959835
NFC,2011114816.0,10,0.0523126705079557,1,0.010010300621132728
NFC,2011114816.0,11,0.0523152225240325,1,0.00487838998091128
NFC,2011114816.0,12,0.0523166112618555,1,0.00265455780554813
NFC,2011995253.0,1,0.1066673756814919,1,0.0
NFC,2011995253.0,2,0.1066681884922725,1,0.0007620050417544988
NFC,2011995253.0,3,0.1066691231547625,1,0.0008762335830470036
NFC,2011995253.0,4,0.1066702079834538,1,0.0010170034769219072
NFC,2011995253.0,5,0.1066714721466326,1,0.0011851136345386593
NFC,2011995253.0,6,0.1066731083940604,1,0.001533912858686648
NFC,2011995253.0,7,0.1066751477345698,1,0.0019117662737322405
NFC,2011995253.0,8,0.1085975425297516,1,1.8021018353451046
NFC,2011995253.0,9,0.1197402859460088,1,10.260585236728105
NFC,2011995253.0,10,0.12669390013303,1,5.8072470197345405
NFC,2011995253.0,11,0.1309222193491679,1,3.337429198799713
NFC,2011995253.0,12,0.1324611045345062,1,1.1754194154272035
NFC,2011995270.0,1,0.0469421999566323,1,0.0
NFC,2011995270.0,2,0.0469422186151797,1,3.9747918534338567e-05
NFC,2011995270.0,3,0.0469422390887286,1,4.361436145572384e-05
NFC,2011995270.0,4,0.0469422619246823,1,4.8646920447481534e-05
NFC,2011995270.0,5,0.046942287666495,1,5.483718006349392e-05
NFC,2011995270.0,6,0.0469423192625767,1,6.730835515611489e-05
NFC,2011995270.0,7,0.0469423555682221,1,7.734097071665502e-05
NFC,2011995270.0,8,0.0469424039476451,1,0.0001030613449470863
NFC,2011995270.0,9,0.0469424756210882,1,0.00015268379347510574
NFC,2011995270.0,10,0.0520336812700983,1,10.845626656134332
NFC,2011995270.0,11,0.0562911088714331,1,8.182061113906558
NFC,2011995270.0,12,0.0581455571637148,1,3.2943893440031458
NFC,2011995272.0,1,0.1193912324880366,1,0.0
NFC,2011995272.0,2,0.1274867544737443,1,6.780667069936563
NFC,2011995272.0,3,0.130024909816959,1,1.9909169024594053
NFC,2011995272.0,4,0.1324835433687586,1,1.8908942565395437
NFC,2011995272.0,5,0.1331669346493202,1,0.5158310709273861
NFC,2011995272.0,6,0.1335062955260774,1,0.25483869374245405
NFC,2011995272.0,7,0.1337958750769687,1,0.21690329265013908
NFC,2011995272.0,8,0.1339089919278007,1,0.08454434844642478
NFC,2011995272.0,9,0.1339500047201011,1,0.030627362442170458
NFC,2011995272.0,10,0.1339797192069476,1,0.02218326674088278
NFC,2011995272.0,11,0.1339879396638751,1,0.006135597966738793
NFC,2011995272.0,12,0.1339940316323332,1,0.004546654328274613
NFC,2011995273.0,1,0.0385092122955403,1,0.0
NFC,2011995273.0,2,0.0408019515353208,1,5.95374224272569
NFC,2011995273.0,3,0.040858624608274,1,0.13889794683996648
NFC,2011995273.0,4,0.0439773926623401,1,7.633071558249527
NFC,2011995273.0,5,0.0439856599663982,1,0.018798986382795313
NFC,2011995273.0,6,0.0439922183773203,1,0.014910338794749123
NFC,2011995273.0,7,0.0439970377078129,1,0.010954961287157339
NFC,2011995273.0,8,0.0439984009566153,1,0.003098501338771875
NFC,2011995273.0,9,0.043999220680049,1,0.0018630755115545128
NFC,2011995273.0,10,0.0439995994434732,1,0.0008608412111588137
NFC,2011995273.0,11,0.043999794890888,1,0.0004442027138118476
NFC,2011995273.0,12,0.0439998974497288,1,0.00023308936110133516
NFC,2011995327.0,1,0.0880001203263603,1,0.0
NFC,2011995327.0,2,0.0880002580015304,1,0.00015644884301391215
NFC,2011995327.0,3,0.0880004147528377,1,0.00017812596333488528
NFC,2011995327.0,4,0.0880005891962067,1,0.00019823016685904804
NFC,2011995327.0,5,0.0880007870528128,1,0.00022483554702468211
NFC,2011995327.0,6,0.0880010160316402,1,0.0002602008857710558
NFC,2011995327.0,7,0.0880012852387938,1,0.00030591368798127405
NFC,2011995327.0,8,0.0880016175936198,1,0.0003776704227576033
NFC,2011995327.0,9,0.0880020568562993,1,0.0004991529604980727
NFC,2011995327.0,10,0.088002715346267,1,0.0007482665646874054
NFC,2011995327.0,11,0.0960151461422721,1,9.104754057279196
NFC,2011995327.0,12,0.1015076544390018,1,5.720460278830464
NFC,2011995368.0,1,0.0664457097475301,1,0.0
NFC,2011995368.0,2,0.0997382526398091,1,50.10487963598964
NFC,2011995368.0,3,0.1246716400330036,1,24.99882114762726
NFC,2011995368.0,4,0.1329958923844031,1,6.676941403189907
NFC,2011995368.0,5,0.1373096547513941,1,3.243530525381
NFC,2011995368.0,6,0.1406168270246722,1,2.4085504251437406
NFC,2011995368.0,7,0.1410435318466942,1,0.3034521764220255
NFC,2011995368.0,8,0.1415600309152703,1,0.3661983373597799
NFC,2011995368.0,9,0.1417666407779924,1,0.14595211754775406
NFC,2011995368.0,10,0.1418866451234512,1,0.08464921281921
NFC,2011995368.0,11,0.1419385022602456,1,0.036548285956916615
NFC,2011995368.0,12,0.1419692522562964,1,0.02166430923331575
NFC,2011995369.0,1,0.0669510891827079,1,0.0
NFC,2011995369.0,2,0.1047187121207924,1,56.410767022800144
NFC,2011995369.0,3,0.1243199358965932,1,18.717976356690592
NFC,2011995369.0,4,0.1336691818187563,1,7.520311086662423
NFC,2011995369.0,5,0.1397109096606037,1,4.519910842305785
NFC,2011995369.0,6,0.1427727434586299,1,2.191549540021054
NFC,2011995369.0,7,0.1438865932032437,1,0.7801557339525145
NFC,2011995369.0,8,0.1443656153848939,1,0.33291648025439713
NFC,2011995369.0,9,0.1446219083608613,1,0.17753048416973005
NFC,2011995369.0,10,0.1448435491963362,1,0.15325536634591685
NFC,2011995369.0,11,0.1449369959119419,1,0.06451562125076027
NFC,2011995369.0,12,0.1449684976618841,1,0.021734788791505366
NFC,2011995371.0,1,0.1029238607390063,1,0.0
NFC,2011995371.0,2,0.1949046844858974,1,89.36783277119335
NFC,2011995371.0,3,0.2098383950258771,1,7.6620582924266545
NFC,2011995371.0,4,0.2196855420914706,1,4.692728928077794
NFC,2011995371.0,5,0.2265372088758256,1,3.1188519367843393
NFC,2011995371.0,6,0.2285825704606198,1,0.9028810741264826
NFC,2011995371.0,7,0.2293465014007781,1,0.33420349531414484
NFC,2011995371.0,8,0.229694921023956,1,0.15191843827999651
NFC,2011995371.0,9,0.2298517356030471,1,0.06827080824949316
NFC,2011995371.0,10,0.2299172322467565,1,0.02849517039213989
NFC,2011995371.0,11,0.2299370605870073,1,0.008624120974776162
NFC,2011995371.0,12,0.2299685338225459,1,0.013687761102199048
