Item Code,Description,Qty,UOM,Line Type,Ingredient,Description.1,UOM.1,Qty.1,Unit Cost,Scrap Factor%,Require QTY,Sort Order,Primary Item Code,Original Description,Original UOM
4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),1.0,CRT,Ingredient,2011104329,BROWN CARTON 185*295*555,EA,1.015,1.2878891756605,0.0,1.015,0.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),1.0,CRT,Ingredient,2011104400,GLUE,KGM,0.016,19.0988425350563,0.0,0.016,0.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),1.0,CRT,Ingredient,2011104429,TAPE,EA,0.002,21.2406359669138,0.0,0.002,0.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),1.0,CRT,Ingredient,2011104598,DOMINO IK-901BKS-1 - INK,EA,0.0002,0.0,0.0,0.0002,0.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),1.0,CRT,Ingredient,2011114610,ZINGZ CHICKEN BURGER PACKET N3,EA,18.557,0.314010176229587,0.0,18.557,0.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),1.0,CRT,Ingredient,3001370191,CHICKEN BURGER SPICY,KGM,12.4,8.23747769890264,0.0,12.4,0.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1001101127,CHICKEN TRIMMING,KGM,765.0,10.9078071091587,0.0,765.0,1.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1005102057,PALM OIL,KGM,15.0,4.56024764248463,0.0,15.0,1.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1005102133,LIQUID ONION,KGM,0.7,21.0099656784479,0.0,0.7,1.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1006102009,TABLE SALT,KGM,9.5,0.7,0.0,9.5,1.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1006102014,MONOSODIUM,KGM,2.1,6.44464093218299,0.0,2.1,1.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1006102015,PHOSPHATE,KGM,1.6,11.4907503295098,0.0,1.6,1.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1006102017,FLOUR,KGM,30.0,0.629851933888552,0.0,30.0,1.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1006102020,GARLIC POWDER,KGM,0.8,5.20154856866033,0.0,0.8,1.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1006102021,GINGER POWDER,KGM,1.2,15.999999999714,0.0,1.2,1.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1006102022,CARAWAY,KGM,1.2,14.9940880793998,0.0,1.2,1.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1006102024,CELERY SALT,KGM,1.2,10.3355542517224,0.0,1.2,1.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1006102040,DRIED ONION MINCED,KGM,2.0,10.5365995552541,0.0,2.0,1.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1006102042,ARABIC STARCH,KGM,15.0,1.99998663489762,0.0,15.0,1.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1006102058,NFC RUSK DYR- FSR 30351,KGM,24.0,4.41536146237125,0.0,24.0,1.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1006102100,CHILI POWDER,KGM,7.5,21.991813500239,0.0,7.5,1.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1006102161,PAKISTANI CHILI POWDER,KGM,4.15,12.9999999999856,0.0,4.15,1.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1006102196,NAT FOOD BREADCRUMB 7042 - 222,KGM,210.0,6.18776930369722,0.0,210.0,1.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1006102410,NEWLYWEDS BREADCRUMB FOR ESCAL,KGM,75.0,6.65340921607557,0.0,75.0,1.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,1006102560,WATER,KGM,64.0,0.0104880416389431,0.0,64.0,1.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,2011104111,PLAIN WIMPY BAG 90*60 CM,EA,40.0,0.540041222880608,0.0,40.0,1.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
3001370191,CHICKEN BURGER SPICY,1329.95,KGM,Ingredient,3001378952,STRIPS BATTER,KGM,100.0,0.599632401735582,0.0,100.0,1.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
1001101127,CHICKEN TRIMMING,85.0,KGM,Ingredient,3001379998,MARINADE CHICKEN BREAST,KGM,100.0,11.9080586389079,0.0,100.0,2.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
1001101127,CHICKEN TRIMMING,75.0,KGM,Ingredient,3001379998,MARINADE CHICKEN BREAST,KGM,100.0,11.9080586389079,0.0,100.0,2.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
1001101127,CHICKEN TRIMMING,65.0,KGM,Ingredient,3001379998,MARINADE CHICKEN BREAST,KGM,100.0,11.9080586389079,0.0,100.0,2.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
1001101127,CHICKEN TRIMMING,55.0,KGM,Ingredient,3001379998,MARINADE CHICKEN BREAST,KGM,100.0,11.9080586389079,0.0,100.0,2.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
1001101127,CHICKEN TRIMMING,45.0,KGM,Ingredient,3001379998,MARINADE CHICKEN BREAST,KGM,100.0,11.9080586389079,0.0,100.0,2.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
1001101127,CHICKEN TRIMMING,35.0,KGM,Ingredient,3001379998,MARINADE CHICKEN BREAST,KGM,100.0,11.9080586389079,0.0,100.0,2.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
1001101127,CHICKEN TRIMMING,25.0,KGM,Ingredient,3001379998,MARINADE CHICKEN BREAST,KGM,100.0,11.9080586389079,0.0,100.0,2.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
1001101127,CHICKEN TRIMMING,15.0,KGM,Ingredient,3001379998,MARINADE CHICKEN BREAST,KGM,100.0,11.9080586389079,0.0,100.0,2.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
1001101127,CHICKEN TRIMMING,5.0,KGM,Ingredient,3001379998,MARINADE CHICKEN BREAST,KGM,100.0,11.9080586389079,0.0,100.0,2.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
1001101127,CHICKEN TRIMMING,85.0,KGM,Ingredient,3001490882,DEFROSTED CHICKEN BREAST MIX,KGM,100.0,12.1708356098099,0.0,100.0,2.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
1001101127,CHICKEN TRIMMING,75.0,KGM,Ingredient,3001490882,DEFROSTED CHICKEN BREAST MIX,KGM,100.0,12.1708356098099,0.0,100.0,2.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
1001101127,CHICKEN TRIMMING,65.0,KGM,Ingredient,3001490882,DEFROSTED CHICKEN BREAST MIX,KGM,100.0,12.1708356098099,0.0,100.0,2.0,4001370158,ZINGZ BREADED CHICKEN BURGER 12 PCS (18*12*56GM),CRT
