Item Code,Description,Qty,UOM,Line Type,Ingredient,Description.1,UOM.1,Qty.1,Unit Cost,Scrap Factor%,Require QTY,Sort Order,Primary Item Code,Original Description,Original UOM
4001370255,Chicken Nuggets 750G (10*1*750Gm),1,CRT,Ingredient,1006102009,TABLE SALT,KGM,0.03091,,,,0.0,4001370255,Chicken Nuggets 750G (10*1*750Gm),CRT
4001370255,Chicken Nuggets 750G (10*1*750Gm),1,CRT,Ingredient,1006102020,GARLIC POWDER,KGM,0.00264,,,,0.0,4001370255,Chicken Nuggets 750G (10*1*750Gm),CRT
4001370255,Chicken Nuggets 750G (10*1*750Gm),1,CRT,Ingredient,1006102021,GINGER POWDER,KGM,0.0095,,,,0.0,4001370255,Chicken Nuggets 750G (10*1*750Gm),CRT
4001370255,Chicken Nuggets 750G (10*1*750Gm),1,CRT,Ingredient,1006102022,CARAWAY,KGM,0.0095,,,,0.0,4001370255,Chicken Nuggets 750G (10*1*750Gm),CRT
4001370255,Chicken Nuggets 750G (10*1*750Gm),1,CRT,Ingredient,1006102024,CELERY SALT,KGM,0.00739,,,,0.0,4001370255,Chicken Nuggets 750G (10*1*750Gm),CRT
4001370255,Chicken Nuggets 750G (10*1*750Gm),1,CRT,Ingredient,1006102040,DRIED ONION MINCED,KGM,0.01952,,,,0.0,4001370255,Chicken Nuggets 750G (10*1*750Gm),CRT
4001370255,Chicken Nuggets 750G (10*1*750Gm),1,CRT,Ingredient,1006102042,ARABIC STARCH,KGM,0.14801,,,,0.0,4001370255,Chicken Nuggets 750G (10*1*750Gm),CRT
4001370255,Chicken Nuggets 750G (10*1*750Gm),1,CRT,Ingredient,1006102056,CORN FLOUR,KGM,0.02662,,,,0.0,4001370255,Chicken Nuggets 750G (10*1*750Gm),CRT
4001370255,Chicken Nuggets 750G (10*1*750Gm),1,CRT,Ingredient,1006102058,NFC RUSK DYR- FSR 30351,KGM,0.15868,,,,0.0,4001370255,Chicken Nuggets 750G (10*1*750Gm),CRT
4001370255,Chicken Nuggets 750G (10*1*750Gm),1,CRT,Ingredient,1006102154,POLY PHOSPHATE (MIX),KGM,0.00243,,,,0.0,4001370255,Chicken Nuggets 750G (10*1*750Gm),CRT
4001370255,Chicken Nuggets 750G (10*1*750Gm),1,CRT,Ingredient,1006102196,NAT FOOD BREADCRUMB 7042 - 222,KGM,1.14392,,,,0.0,4001370255,Chicken Nuggets 750G (10*1*750Gm),CRT
4001370255,Chicken Nuggets 750G (10*1*750Gm),1,CRT,Ingredient,2013105015,WHITE BAGS 60*70,EA,0.03691,,,,0.0,4001370255,Chicken Nuggets 750G (10*1*750Gm),CRT
4001370255,Chicken Nuggets 750G (10*1*750Gm),1,CRT,Ingredient,2013114903,CHICKEN NUGGETS 750GM ROLL,MTR,2.94004,,,,0.0,4001370255,Chicken Nuggets 750G (10*1*750Gm),CRT
4001370255,Chicken Nuggets 750G (10*1*750Gm),1,CRT,Ingredient,2013117051,YELLOW SHEETS FOR TGI,EA,0.03691,,,,0.0,4001370255,Chicken Nuggets 750G (10*1*750Gm),CRT
4001370255,Chicken Nuggets 750G (10*1*750Gm),1,CRT,Ingredient,2013118024,WHITE BARCODE FROZEN,EA,1.02399,,,,0.0,4001370255,Chicken Nuggets 750G (10*1*750Gm),CRT
4001370255,Chicken Nuggets 750G (10*1*750Gm),1,CRT,Ingredient,2013310429,SELOTAP 1500 YARD,MTR,1.25,,,,0.0,4001370255,Chicken Nuggets 750G (10*1*750Gm),CRT
